# 1 amount of Vehicles
param nv :=
45 ;

# 2 amount of Orders
param no :=
80 ;

# 3 amount of locations
param nl :=
45 ;

# 4 amount of factories
param nf :=
20 ;

# 5 factory sets
set N_f_2[1] :=  21 ;
set N_f_2[2] :=  22 41 ;
set N_f_2[3] :=  23 ;
set N_f_2[4] :=  24 ;
set N_f_2[5] :=  25 ;
set N_f_2[6] :=  26 45 ;
set N_f_2[7] :=  27 ;
set N_f_2[8] :=  28 44 ;
set N_f_2[9] :=  29 ;
set N_f_2[10] :=  30 ;
set N_f_2[11] :=  31 ;
set N_f_2[12] :=  32 ;
set N_f_2[13] :=  33 42 ;
set N_f_2[14] :=  34 ;
set N_f_2[15] :=  35 ;
set N_f_2[16] :=  36 ;
set N_f_2[17] :=  37 ;
set N_f_2[18] :=  38 ;
set N_f_2[19] :=  39 43 ;
set N_f_2[20] :=  40 ;

# 6 factory stop capacities
param H :=
1 1
2 1
3 1
4 1
5 1
6 2
7 1
8 2
9 1
10 1
11 1
12 1
13 2
14 1
15 1
16 1
17 1
18 1
19 1
20 1 ;

# 7 pickup locations for each order
param L_pd :=
1 12
2 8
3 14
4 18
5 17
6 19
7 16
8 6
9 11
10 10
11 4
12 13
13 9
14 7
15 2
16 1
17 5
18 3
19 20
20 15
21 15
22 17
23 1
24 2
25 17
26 11
27 9
28 8
29 7
30 7
31 14
32 12
33 8
34 5
35 5
36 13
37 9
38 7
39 8
40 15
41 13
42 13
43 5
44 6
45 9
46 14
47 4
48 11
49 18
50 13
51 1
52 16
53 20
54 6
55 4
56 12
57 15
58 4
59 17
60 19
61 1
62 19
63 12
64 18
65 16
66 19
67 1
68 12
69 16
70 1
71 2
72 14
73 4
74 2
75 9
76 13
77 20
78 5
79 17
80 9 ;

# 8 delivery locations for each order
param L_dd :=
1 34
2 25
3 37
4 21
5 26
6 42
7 40
8 41
9 30
10 22
11 27
12 31
13 24
14 38
15 36
16 45
17 33
18 43
19 29
20 39
21 32
22 23
23 44
24 28
25 35
26 42
27 42
28 31
29 29
30 26
31 27
32 41
33 22
34 30
35 27
36 22
37 25
38 39
39 38
40 22
41 25
42 24
43 33
44 42
45 22
46 44
47 37
48 38
49 26
50 38
51 22
52 31
53 36
54 39
55 24
56 24
57 32
58 35
59 36
60 38
61 41
62 28
63 30
64 44
65 41
66 45
67 30
68 24
69 31
70 31
71 36
72 24
73 44
74 33
75 34
76 23
77 30
78 41
79 29
80 37 ;

# 9 location sets
set L_2[1] :=  16 23 51 61 67 70 ;
set L_2[2] :=  15 24 71 74 ;
set L_2[3] :=  18 ;
set L_2[4] :=  11 47 55 58 73 ;
set L_2[5] :=  17 34 35 43 78 ;
set L_2[6] :=  8 44 54 ;
set L_2[7] :=  14 29 30 38 ;
set L_2[8] :=  2 28 33 39 ;
set L_2[9] :=  13 27 37 45 75 80 ;
set L_2[10] :=  10 ;
set L_2[11] :=  9 26 48 ;
set L_2[12] :=  1 32 56 63 68 ;
set L_2[13] :=  12 36 41 42 50 76 ;
set L_2[14] :=  3 31 46 72 ;
set L_2[15] :=  20 21 40 57 ;
set L_2[16] :=  7 52 65 69 ;
set L_2[17] :=  5 22 25 59 79 ;
set L_2[18] :=  4 49 64 ;
set L_2[19] :=  6 60 62 66 ;
set L_2[20] :=  19 53 77 ;
set L_2[21] :=  4 ;
set L_2[22] :=  10 33 36 40 45 51 ;
set L_2[23] :=  22 76 ;
set L_2[24] :=  13 42 55 56 68 72 ;
set L_2[25] :=  2 37 41 ;
set L_2[26] :=  5 30 49 ;
set L_2[27] :=  11 31 35 ;
set L_2[28] :=  24 62 ;
set L_2[29] :=  19 29 79 ;
set L_2[30] :=  9 34 63 67 77 ;
set L_2[31] :=  12 28 52 69 70 ;
set L_2[32] :=  21 57 ;
set L_2[33] :=  17 43 74 ;
set L_2[34] :=  1 75 ;
set L_2[35] :=  25 58 ;
set L_2[36] :=  15 53 59 71 ;
set L_2[37] :=  3 47 80 ;
set L_2[38] :=  14 39 48 50 60 ;
set L_2[39] :=  20 38 54 ;
set L_2[40] :=  7 ;
set L_2[41] :=  8 32 61 65 78 ;
set L_2[42] :=  6 26 27 44 ;
set L_2[43] :=  18 ;
set L_2[44] :=  23 46 64 73 ;
set L_2[45] :=  16 66 ;

# 10 order weights
param Q_kg_2 :=
1 212.05855821457345
2 463.17440450507627
3 1844.814639519087
4 1873.413324131011
5 597.7956338541907
6 1113.0143118027336
7 1278.1531798900326
8 1605.6248293455544
9 514.7715463042265
10 682.9694785945804
11 1531.71682142018
12 545.1020503802251
13 1155.819699004469
14 689.7082522425922
15 229.28848109170156
16 1128.5974765926676
17 1154.841199026216
18 1684.082506023607
19 1030.8751029121067
20 1580.94335104073
21 19098.87785728735
22 901.2671830872141
23 743.3302471647527
24 196.91506402100924
25 220.19488256166593
26 6197.19757114553
27 77.71373669020858
28 1102.0798237462648
29 1232.8592215394026
30 1446.6367738201538
31 566.6685248031387
32 1410.6216350052023
33 1002.9362341241509
34 611.3065967017587
35 1580.1373946953731
36 1548.871683399261
37 1031.2442525243405
38 1753.9018318465767
39 145.17701578104536
40 18798.591378499987
41 1407.8756702312644
42 293.4090209596617
43 1388.363974560592
44 1998.079697760385
