# 1 amount of Vehicles
param nv :=
10 ;

# 2 amount of Orders
param no :=
20 ;

# 3 amount of locations
param nl :=
11 ;

# 4 amount of factories
param nf :=
4 ;

# 5 factory sets
set N_f_2[1] :=  6 ;
set N_f_2[2] :=  7 ;
set N_f_2[3] :=  8 10 ;
set N_f_2[4] :=  9 11 ;

# 6 factory stop capacities
param H :=
1 1
2 1
3 3
4 1 ;

# 7 pickup locations for each order
param L_pd :=
1 1
2 4
3 3
4 2
5 5
6 2
7 2
8 4
9 5
10 1
11 4
12 5
13 5
14 2
15 3
16 4
17 2
18 1
19 2
20 3 ;

# 8 delivery locations for each order
param L_dd :=
1 9
2 10
3 6
4 8
5 11
6 7
7 8
8 10
9 6
10 9
11 11
12 11
13 8
14 7
15 9
16 9
17 7
18 9
19 11
20 7 ;

# 9 location sets
set L_2[1] :=  1 10 18 ;
set L_2[2] :=  4 6 7 14 17 19 ;
set L_2[3] :=  3 15 20 ;
set L_2[4] :=  2 8 11 16 ;
set L_2[5] :=  5 9 12 13 ;
set L_2[6] :=  3 9 ;
set L_2[7] :=  6 14 17 20 ;
set L_2[8] :=  4 7 13 ;
set L_2[9] :=  1 10 15 16 18 ;
set L_2[10] :=  2 8 ;
set L_2[11] :=  5 11 12 19 ;

# 10 order weights
param Q_kg_2 :=
1 7398.303284220754
2 1172.845394037541
3 310.2156700879573
4 19560.453149231194
5 91.74075619611342
6 11115.040958509517
7 298.48332217228403
8 1975.0153071973536
9 887.6528770842771
10 134.8329954705569
11 692.2400996795841
12 1625.3778390381842
13 1803.0026926716184
14 343.70631498609333
15 1084.9627516459714
16 704.5734852369699
17 111.88649796001664
18 797.881350520402
19 588.3721775012361
20 2280.100282641092 ;

# 11 order volumes
param Q_vol_2 :=
1 22.25586400897462
2 4.930649286278236
3 6.153762896479798
4 45.01834245462769
5 2.3738117452832266
6 66.35425673508855
7 1.7537537493824753
8 6.495251420364862
9 3.344632567902231
10 0.32318782290756914
11 3.061016958908479
12 30.375644822837337
13 4.045342098559671
14 5.964597686678035
15 2.900982000148369
16 14.778146015404667
17 1.0528343088506864
18 1.7959354192117682
19 5.758141680734989
20 25.244439777273243 ;

# 12 Locations vehicle can visit
set N_v_2[1] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[2] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[3] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[4] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[5] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[6] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[7] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[8] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[9] := 1 2 3 4 5 6 7 8 9 10 11 ;
set N_v_2[10] := 1 2 3 4 5 6 7 8 9 10 11 ;

# 13 Orders vehicles can pick up
set N_vp[1] := 2 3 5 7 8 9 10 11 12 13 14 16 17 18 19 20 ;
set N_vp[2] := 2 3 5 7 8 9 10 11 12 13 14 16 17 18 19 20 ;
set N_vp[3] := 2 3 5 7 8 9 10 11 12 13 14 16 17 18 19 20 ;
set N_vp[4] := 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;
set N_vp[5] := 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;
set N_vp[6] := 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;
set N_vp[7] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;
set N_vp[8] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;
set N_vp[9] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;
set N_vp[10] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;

# 14 vehicle weight capacity
param K_kg :=
1 12000.0
2 12000.0
3 12000.0
4 18000.0
5 18000.0
6 18000.0
7 24000.0
8 24000.0
9 24000.0
10 24000.0 ;

# 15 vehicle volume capacity
param K_vol :=
1 55.0
2 55.0
3 55.0
4 71.0
5 71.0
6 71.0
7 102.0
8 102.0
9 102.0
10 102.0 ;

# 16 amount of distance intervals
param na :=
1 3
2 3
3 3
4 2
5 2
6 2
7 2
8 2
9 2
10 2 ;

# 17 amount of weight intervals
param nb :=
1 4
2 4
3 4
4 7
5 7
6 7
7 4
8 4
9 4
10 4 ;

# 18 Distance intervals
param B_2 :=
1 1 500.0
1 2 2000.0
1 3 9999999.0
2 1 500.0
2 2 2000.0
2 3 9999999.0
3 1 500.0
3 2 2000.0
3 3 9999999.0
4 1 1500.0
4 2 9999999.0
4 3 . 
5 1 1500.0
5 2 9999999.0
5 3 . 
6 1 1500.0
6 2 9999999.0
6 3 . 
7 1 1500.0
7 2 9999999.0
7 3 . 
8 1 1500.0
8 2 9999999.0
8 3 . 
9 1 1500.0
9 2 9999999.0
9 3 . 
10 1 1500.0
10 2 9999999.0
10 3 . ;

# 19 Weight intervals
param Z_2 :=
1 1 500.0
1 2 1500.0
1 3 5000.0
1 4 24000.0
1 5 . 
1 6 . 
1 7 . 
2 1 500.0
2 2 1500.0
2 3 5000.0
2 4 24000.0
2 5 . 
2 6 . 
2 7 . 
3 1 500.0
3 2 1500.0
3 3 5000.0
3 4 24000.0
3 5 . 
3 6 . 
3 7 . 
4 1 200.0
4 2 600.0
4 3 1000.0
4 4 2000.0
4 5 4000.0
4 6 8000.0
4 7 24000.0
5 1 200.0
5 2 600.0
5 3 1000.0
5 4 2000.0
5 5 4000.0
5 6 8000.0
5 7 24000.0
6 1 200.0
6 2 600.0
6 3 1000.0
6 4 2000.0
6 5 4000.0
6 6 8000.0
6 7 24000.0
7 1 500.0
7 2 1500.0
7 3 5000.0
7 4 24000.0
7 5 . 
7 6 . 
7 7 . 
8 1 500.0
8 2 1500.0
8 3 5000.0
8 4 24000.0
8 5 . 
8 6 . 
8 7 . 
9 1 500.0
9 2 1500.0
9 3 5000.0
9 4 24000.0
9 5 . 
9 6 . 
9 7 . 
10 1 500.0
10 2 1500.0
10 3 5000.0
10 4 24000.0
10 5 . 
10 6 . 
10 7 . ;

# 20 cost per kilometer
param C_km :=
1 1 1 0.07105957031249999
1 1 2 0.11574494469165798
1 1 3 0.19662278014636098
1 1 4 0.3723393221028571
1 1 5 . 
1 1 6 . 
1 1 7 . 
1 2 1 0.07105957031249999
1 2 2 0.11574494469165798
1 2 3 0.19662278014636098
1 2 4 0.3723393221028571
1 2 5 . 
1 2 6 . 
1 2 7 . 
1 3 1 0.047373046875000005
1 3 2 0.07716329646110535
1 3 3 0.13108185343090736
1 3 4 0.2482262147352381
1 3 5 . 
1 3 6 . 
1 3 7 . 
2 1 1 0.07105957031249999
2 1 2 0.11574494469165798
2 1 3 0.19662278014636098
2 1 4 0.3723393221028571
2 1 5 . 
2 1 6 . 
2 1 7 . 
2 2 1 0.07105957031249999
2 2 2 0.11574494469165798
2 2 3 0.19662278014636098
2 2 4 0.3723393221028571
2 2 5 . 
2 2 6 . 
2 2 7 . 
2 3 1 0.047373046875000005
2 3 2 0.07716329646110535
2 3 3 0.13108185343090736
2 3 4 0.2482262147352381
2 3 5 . 
2 3 6 . 
2 3 7 . 
3 1 1 0.07105957031249999
3 1 2 0.11574494469165798
3 1 3 0.19662278014636098
3 1 4 0.3723393221028571
3 1 5 . 
3 1 6 . 
3 1 7 . 
3 2 1 0.07105957031249999
3 2 2 0.11574494469165798
3 2 3 0.19662278014636098
3 2 4 0.3723393221028571
3 2 5 . 
3 2 6 . 
3 2 7 . 
3 3 1 0.047373046875000005
3 3 2 0.07716329646110535
3 3 3 0.13108185343090736
3 3 4 0.2482262147352381
3 3 5 . 
3 3 6 . 
3 3 7 . 
4 1 1 0.05742187500000001
4 1 2 0.08981140136718752
4 1 3 0.11331672906875612
4 1 4 0.15372375466860833
4 1 5 0.20853931227644357
4 1 6 0.2829012657053763
4 1 7 0.43439587578666683
4 2 1 0.036093749999999994
4 2 2 0.05645288085937499
4 2 3 0.07122765827178955
4 2 4 0.09662636007741093
4 2 5 0.13108185343090734
4 2 6 0.17782365272909362
4 2 7 0.2730488362087619
4 3 1 . 
4 3 2 . 
4 3 3 . 
4 3 4 . 
4 3 5 . 
4 3 6 . 
4 3 7 . 
5 1 1 0.05742187500000001
5 1 2 0.08981140136718752
5 1 3 0.11331672906875612
5 1 4 0.15372375466860833
5 1 5 0.20853931227644357
5 1 6 0.2829012657053763
5 1 7 0.43439587578666683
5 2 1 0.036093749999999994
5 2 2 0.05645288085937499
5 2 3 0.07122765827178955
5 2 4 0.09662636007741093
5 2 5 0.13108185343090734
5 2 6 0.17782365272909362
5 2 7 0.2730488362087619
5 3 1 . 
5 3 2 . 
5 3 3 . 
5 3 4 . 
5 3 5 . 
5 3 6 . 
5 3 7 . 
6 1 1 0.05742187500000001
6 1 2 0.08981140136718752
6 1 3 0.11331672906875612
6 1 4 0.15372375466860833
6 1 5 0.20853931227644357
6 1 6 0.2829012657053763
6 1 7 0.43439587578666683
6 2 1 0.036093749999999994
6 2 2 0.05645288085937499
6 2 3 0.07122765827178955
6 2 4 0.09662636007741093
6 2 5 0.13108185343090734
6 2 6 0.17782365272909362
6 2 7 0.2730488362087619
6 3 1 . 
6 3 2 . 
6 3 3 . 
6 3 4 . 
6 3 5 . 
6 3 6 . 
6 3 7 . 
7 1 1 0.09474609375000001
7 1 2 0.1543265929222107
7 1 3 0.2621637068618147
7 1 4 0.4964524294704762
7 1 5 . 
7 1 6 . 
7 1 7 . 
7 2 1 0.05921630859375
7 2 2 0.09645412057638168
7 2 3 0.16385231678863418
7 2 4 0.3102827684190475
7 2 5 . 
7 2 6 . 
7 2 7 . 
7 3 1 . 
7 3 2 . 
7 3 3 . 
7 3 4 . 
7 3 5 . 
7 3 6 . 
7 3 7 . 
8 1 1 0.09474609375000001
8 1 2 0.1543265929222107
8 1 3 0.2621637068618147
8 1 4 0.4964524294704762
8 1 5 . 
8 1 6 . 
8 1 7 . 
8 2 1 0.05921630859375
8 2 2 0.09645412057638168
8 2 3 0.16385231678863418
8 2 4 0.3102827684190475
8 2 5 . 
8 2 6 . 
8 2 7 . 
8 3 1 . 
8 3 2 . 
8 3 3 . 
8 3 4 . 
8 3 5 . 
8 3 6 . 
