# 1 amount of Vehicles
param nv :=
45 ;

# 2 amount of Orders
param no :=
80 ;

# 3 amount of locations
param nl :=
45 ;

# 4 amount of factories
param nf :=
20 ;

# 5 factory sets
set N_f_2[1] :=  21 42 ;
set N_f_2[2] :=  22 ;
set N_f_2[3] :=  23 ;
set N_f_2[4] :=  24 45 ;
set N_f_2[5] :=  25 ;
set N_f_2[6] :=  26 ;
set N_f_2[7] :=  27 ;
set N_f_2[8] :=  28 ;
set N_f_2[9] :=  29 ;
set N_f_2[10] :=  30 ;
set N_f_2[11] :=  31 ;
set N_f_2[12] :=  32 ;
set N_f_2[13] :=  33 41 ;
set N_f_2[14] :=  34 ;
set N_f_2[15] :=  35 ;
set N_f_2[16] :=  36 43 ;
set N_f_2[17] :=  37 ;
set N_f_2[18] :=  38 ;
set N_f_2[19] :=  39 44 ;
set N_f_2[20] :=  40 ;

# 6 factory stop capacities
param H :=
1 2
2 1
3 1
4 1
5 1
6 1
7 1
8 1
9 1
10 1
11 1
12 1
13 2
14 1
15 1
16 2
17 1
18 1
19 2
20 1 ;

# 7 pickup locations for each order
param L_pd :=
1 18
2 17
3 13
4 2
5 15
6 19
7 7
8 4
9 8
10 1
11 16
12 6
13 12
14 10
15 11
16 9
17 3
18 14
19 20
20 5
21 17
22 9
23 14
24 7
25 12
26 12
27 1
28 14
29 13
30 6
31 13
32 10
33 12
34 6
35 19
36 6
37 3
38 18
39 14
40 1
41 14
42 6
43 9
44 10
45 20
46 9
47 20
48 12
49 20
50 5
51 10
52 17
53 19
54 8
55 6
56 9
57 15
58 1
59 14
60 11
61 8
62 20
63 18
64 4
65 15
66 8
67 14
68 5
69 20
70 14
71 18
72 1
73 2
74 11
75 14
76 8
77 7
78 3
79 14
80 18 ;

# 8 delivery locations for each order
param L_dd :=
1 22
2 36
3 45
4 21
5 29
6 35
7 38
8 41
9 25
10 40
11 31
12 33
13 34
14 27
15 32
16 24
17 39
18 23
19 43
20 26
21 37
22 30
23 42
24 28
25 44
26 40
27 27
28 33
29 23
30 33
31 40
32 42
33 27
34 25
35 31
36 38
37 36
38 22
39 41
40 43
41 28
42 28
43 31
44 30
45 43
46 34
47 36
48 32
49 33
50 26
51 38
52 38
53 22
54 26
55 38
56 34
57 28
58 32
59 26
60 26
61 35
62 22
63 42
64 40
65 23
66 29
67 30
68 25
69 40
70 43
71 39
72 37
73 44
74 21
75 39
76 25
77 24
78 29
79 40
80 40 ;

# 9 location sets
set L_2[1] :=  10 27 40 58 72 ;
set L_2[2] :=  4 73 ;
set L_2[3] :=  17 37 78 ;
set L_2[4] :=  8 64 ;
set L_2[5] :=  20 50 68 ;
set L_2[6] :=  12 30 34 36 42 55 ;
set L_2[7] :=  7 24 77 ;
set L_2[8] :=  9 54 61 66 76 ;
set L_2[9] :=  16 22 43 46 56 ;
set L_2[10] :=  14 32 44 51 ;
set L_2[11] :=  15 60 74 ;
set L_2[12] :=  13 25 26 33 48 ;
set L_2[13] :=  3 29 31 ;
set L_2[14] :=  18 23 28 39 41 59 67 70 75 79 ;
set L_2[15] :=  5 57 65 ;
set L_2[16] :=  11 ;
set L_2[17] :=  2 21 52 ;
set L_2[18] :=  1 38 63 71 80 ;
set L_2[19] :=  6 35 53 ;
set L_2[20] :=  19 45 47 49 62 69 ;
set L_2[21] :=  4 74 ;
set L_2[22] :=  1 38 53 62 ;
set L_2[23] :=  18 29 65 ;
set L_2[24] :=  16 77 ;
set L_2[25] :=  9 34 68 76 ;
set L_2[26] :=  20 50 54 59 60 ;
set L_2[27] :=  14 27 33 ;
set L_2[28] :=  24 41 42 57 ;
set L_2[29] :=  5 66 78 ;
set L_2[30] :=  22 44 67 ;
set L_2[31] :=  11 35 43 ;
set L_2[32] :=  15 48 58 ;
set L_2[33] :=  12 28 30 49 ;
set L_2[34] :=  13 46 56 ;
set L_2[35] :=  6 61 ;
set L_2[36] :=  2 37 47 ;
set L_2[37] :=  21 72 ;
set L_2[38] :=  7 36 51 52 55 ;
set L_2[39] :=  17 71 75 ;
set L_2[40] :=  10 26 31 64 69 79 80 ;
set L_2[41] :=  8 39 ;
set L_2[42] :=  23 32 63 ;
set L_2[43] :=  19 40 45 70 ;
set L_2[44] :=  25 73 ;
set L_2[45] :=  3 ;

# 10 order weights
param Q_kg_2 :=
1 1918.4407032129639
2 18780.452846720196
3 720.0131191967779
4 527.940666877052
5 1929.227877230874
6 941.9724545880715
7 62.91583349274648
8 1913.6768492432748
9 442.23674533334633
10 540.6435729482762
11 564.161924510399
12 1522.5527983417594
13 1097.1107419619864
14 746.7577341652903
15 862.6128120634899
16 340.7085512459399
17 1700.0646503002965
18 1954.2781291912524
19 5635.948312134012
20 1582.4274521797784
21 992.0328488807985
22 883.7980552309938
23 1196.192260068648
24 54.77902923235241
25 250.46000015181153
26 949.7658860979507
27 1742.5886498441778
28 316.0286016531277
29 5601.204600206809
30 7359.4602451318615
31 788.741191146067
32 8811.0194185079
33 1417.4957089093962
34 1969.7494785592787
35 1757.8611034868832
36 1359.49570458075
37 1990.25357737011
38 1548.835309985774
39 1945.1922464616075
40 307.09695538169706
41 462.85329055843073
42 1584.7901340578699
43 911.026221611986
44 546.0072197953134
45 408.2120438417183
