# 1 amount of Vehicles
param nv :=
20 ;

# 2 amount of Orders
param no :=
35 ;

# 3 amount of locations
param nl :=
22 ;

# 4 amount of factories
param nf :=
8 ;

# 5 factory sets
set N_f_2[1] :=  13 ;
set N_f_2[2] :=  14 ;
set N_f_2[3] :=  15 22 ;
set N_f_2[4] :=  16 ;
set N_f_2[5] :=  17 ;
set N_f_2[6] :=  18 21 ;
set N_f_2[7] :=  19 ;
set N_f_2[8] :=  20 ;

# 6 factory stop capacities
param H :=
1 1
2 1
3 1
4 1
5 1
6 1
7 1
8 1 ;

# 7 pickup locations for each order
param L_pd :=
1 5
2 9
3 6
4 2
5 4
6 11
7 12
8 10
9 8
10 3
11 7
12 1
13 1
14 2
15 9
16 6
17 5
18 7
19 3
20 8
21 8
22 5
23 8
24 8
25 11
26 2
27 9
28 4
29 2
30 7
31 9
32 6
33 8
34 3
35 8 ;

# 8 delivery locations for each order
param L_dd :=
1 19
2 17
3 16
4 22
5 18
6 14
7 15
8 20
9 13
10 21
11 15
12 22
13 14
14 18
15 21
16 18
17 15
18 20
19 16
20 13
21 16
22 18
23 21
24 22
25 22
26 21
27 22
28 14
29 22
30 17
31 22
32 19
33 21
34 20
35 18 ;

# 9 location sets
set L_2[1] :=  12 13 ;
set L_2[2] :=  4 14 26 29 ;
set L_2[3] :=  10 19 34 ;
set L_2[4] :=  5 28 ;
set L_2[5] :=  1 17 22 ;
set L_2[6] :=  3 16 32 ;
set L_2[7] :=  11 18 30 ;
set L_2[8] :=  9 20 21 23 24 33 35 ;
set L_2[9] :=  2 15 27 31 ;
set L_2[10] :=  8 ;
set L_2[11] :=  6 25 ;
set L_2[12] :=  7 ;
set L_2[13] :=  9 20 ;
set L_2[14] :=  6 13 28 ;
set L_2[15] :=  7 11 17 ;
set L_2[16] :=  3 19 21 ;
set L_2[17] :=  2 30 ;
set L_2[18] :=  5 14 16 22 35 ;
set L_2[19] :=  1 32 ;
set L_2[20] :=  8 18 34 ;
set L_2[21] :=  10 15 23 26 33 ;
set L_2[22] :=  4 12 24 25 27 29 31 ;

# 10 order weights
param Q_kg_2 :=
1 1917.1746337130237
2 474.7889170811022
3 225.66641867696072
4 911.559885568408
5 1103.8596466872527
6 704.456768519927
7 1986.2213521952012
8 1655.473626257723
9 1588.5424032000824
10 723.4663694196634
11 661.6516438466979
12 1724.3576276602244
13 5793.348236407025
14 1489.6654048206694
15 1707.1357316081876
16 935.9614247293581
17 286.4348915666524
18 1176.3903639654484
19 251.97634749306712
20 837.7749102504633
21 203.46305242851415
22 1893.4116102268947
23 868.3563760890156
24 630.0918211310267
25 1387.6626663141378
26 9729.809393480567
27 1003.5677091465008
28 1467.7732962371872
29 1442.9964255979758
30 1821.3370215777734
31 385.62797892052595
32 771.0225986378761
33 257.27621635313096
34 13074.51123934541
35 10605.931217671168 ;

# 11 order volumes
param Q_vol_2 :=
1 4.7699284733002125
2 1.2859894876980715
3 2.8322760847346595
4 6.197230611894044
5 3.8776894295472983
6 2.735551624695207
7 5.864550303159279
8 23.17083726851977
9 16.99188918930594
10 1.6358304104577708
11 1.6343825971531376
12 3.8700013579107844
13 27.005187681100892
14 12.33124754937866
15 13.483149654704027
16 11.18835587442294
17 3.08541028424366
18 3.1309888392665375
19 1.0774690674830087
20 7.529748793840582
21 1.7836936211363126
22 19.89529814054313
23 9.519770950697701
24 5.812447050858714
25 38.40027052302472
26 23.14908969412972
27 17.112956782828757
28 3.497759447833054
29 12.039972392472517
30 6.832482519598902
31 0.9774941648564154
32 8.735038111898351
33 1.5854707692228263
34 29.38880423024885
35 39.01395110006041 ;

# 12 Locations vehicle can visit
set N_v_2[1] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[2] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[3] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[4] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[5] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[6] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[7] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[8] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[9] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
set N_v_2[10] := 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 ;
