# 1 amount of Vehicles
param nv :=
20 ;

# 2 amount of Orders
param no :=
35 ;

# 3 amount of locations
param nl :=
22 ;

# 4 amount of factories
param nf :=
8 ;

# 5 factory sets
set N_f_2[1] :=  13 ;
set N_f_2[2] :=  14 ;
set N_f_2[3] :=  15 ;
set N_f_2[4] :=  16 ;
set N_f_2[5] :=  17 ;
set N_f_2[6] :=  18 21 22 ;
set N_f_2[7] :=  19 ;
set N_f_2[8] :=  20 ;

# 6 factory stop capacities
param H :=
1 1
2 1
3 1
4 1
5 1
6 3
7 1
8 1 ;

# 7 pickup locations for each order
param L_pd :=
1 3
2 10
3 8
4 6
5 9
6 7
7 12
8 2
9 4
10 1
11 11
12 5
13 6
14 5
15 6
16 9
17 2
18 3
19 7
20 6
21 5
22 8
23 9
24 8
25 12
26 9
27 11
28 10
29 9
30 1
31 7
32 4
33 11
34 4
35 1 ;

# 8 delivery locations for each order
param L_dd :=
1 13
2 21
3 18
4 22
5 19
6 20
7 14
8 15
9 17
10 16
11 22
12 22
13 19
14 22
15 18
16 16
17 20
18 18
19 15
20 16
21 17
22 19
23 14
24 20
25 20
26 16
27 15
28 22
29 15
30 20
31 21
32 21
33 13
34 17
35 14 ;

# 9 location sets
set L_2[1] :=  10 30 35 ;
set L_2[2] :=  8 17 ;
set L_2[3] :=  1 18 ;
set L_2[4] :=  9 32 34 ;
set L_2[5] :=  12 14 21 ;
set L_2[6] :=  4 13 15 20 ;
set L_2[7] :=  6 19 31 ;
set L_2[8] :=  3 22 24 ;
set L_2[9] :=  5 16 23 26 29 ;
set L_2[10] :=  2 28 ;
set L_2[11] :=  11 27 33 ;
set L_2[12] :=  7 25 ;
set L_2[13] :=  1 33 ;
set L_2[14] :=  7 23 35 ;
set L_2[15] :=  8 19 27 29 ;
set L_2[16] :=  10 16 20 26 ;
set L_2[17] :=  9 21 34 ;
set L_2[18] :=  3 15 18 ;
set L_2[19] :=  5 13 22 ;
set L_2[20] :=  6 17 24 25 30 ;
set L_2[21] :=  2 31 32 ;
set L_2[22] :=  4 11 12 14 28 ;

# 10 order weights
param Q_kg_2 :=
1 429.7940247527125
2 1130.0554768759116
3 1690.4029721048457
4 1572.6230090307888
5 561.6445249389246
6 742.5116470465844
7 1343.3806319929035
8 369.2690051944533
9 1408.3298633030122
10 547.2363043714879
11 496.6976678001729
12 19909.95419341528
13 900.2268319582445
14 1760.6758133798958
15 1431.9943588026038
16 340.26473424194955
17 578.0004667129444
18 147.5419706494348
19 536.6266349935037
20 1862.1937219779807
21 690.8600350941149
22 247.82417902177332
23 1109.1901816357492
24 1780.9245146245912
25 1579.5253692629826
26 444.7550512327865
27 1441.8073830933035
28 153.50108265951434
29 360.5397618957336
30 818.6949564191322
31 233.67007164835405
32 71.21377629918251
33 1969.1779753867286
34 1008.1697096965688
35 15099.462231542619 ;

# 11 order volumes
param Q_vol_2 :=
1 1.0350068331021494
2 30.24898205743969
3 3.9023498252981415
4 13.555569823891053
5 5.400086305507583
6 14.761056632613657
7 35.24516119557502
8 1.0596679749184936
9 21.04570043897532
10 7.534794228503976
11 4.487501229186984
12 52.52620677992005
13 10.286220442023973
14 18.647163540470615
15 3.386681127855393
16 5.581754323736861
17 10.752080212392034
18 4.193629911036372
19 1.5638803516603785
20 28.279577043392322
21 7.826380100664927
22 1.6549731811136041
23 7.863108654834752
24 26.11992450442362
25 17.43163628748367
26 2.960158670828
27 20.28804022955841
28 0.3734248783607095
29 9.79947245644437
30 17.36978889655416
31 2.129556796506199
32 1.7424913409175389
33 12.417580573182818
34 2.6777508637975376
35 95.23894511879979 ;

# 12 Locations vehicle can visit
set N_v_2[1] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[2] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[3] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[4] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[5] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[6] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[7] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[8] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[9] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
set N_v_2[10] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
