# 1 amount of Vehicles
param nv :=
20 ;

# 2 amount of Orders
param no :=
35 ;

# 3 amount of locations
param nl :=
22 ;

# 4 amount of factories
param nf :=
8 ;

# 5 factory sets
set N_f_2[1] :=  13 ;
set N_f_2[2] :=  14 ;
set N_f_2[3] :=  15 ;
set N_f_2[4] :=  16 ;
set N_f_2[5] :=  17 22 ;
set N_f_2[6] :=  18 21 ;
set N_f_2[7] :=  19 ;
set N_f_2[8] :=  20 ;

# 6 factory stop capacities
param H :=
1 1
2 1
3 1
4 1
5 1
6 2
7 1
8 1 ;

# 7 pickup locations for each order
param L_pd :=
1 10
2 3
3 11
4 12
5 5
6 1
7 4
8 8
9 6
10 2
11 7
12 9
13 6
14 5
15 12
16 1
17 1
18 9
19 7
20 9
21 2
22 12
23 2
24 4
25 9
26 8
27 12
28 3
29 5
30 12
31 4
32 5
33 10
34 6
35 5 ;

# 8 delivery locations for each order
param L_dd :=
1 15
2 20
3 13
4 18
5 14
6 16
7 21
8 22
9 17
10 19
11 18
12 22
13 17
14 16
15 20
16 22
17 19
18 20
19 15
20 19
21 17
22 19
23 21
24 21
25 21
26 14
27 14
28 14
29 15
30 19
31 16
32 14
33 21
34 14
35 20 ;

# 9 location sets
set L_2[1] :=  6 16 17 ;
set L_2[2] :=  10 21 23 ;
set L_2[3] :=  2 28 ;
set L_2[4] :=  7 24 31 ;
set L_2[5] :=  5 14 29 32 35 ;
set L_2[6] :=  9 13 34 ;
set L_2[7] :=  11 19 ;
set L_2[8] :=  8 26 ;
set L_2[9] :=  12 18 20 25 ;
set L_2[10] :=  1 33 ;
set L_2[11] :=  3 ;
set L_2[12] :=  4 15 22 27 30 ;
set L_2[13] :=  3 ;
set L_2[14] :=  5 26 27 28 32 34 ;
set L_2[15] :=  1 19 29 ;
set L_2[16] :=  6 14 31 ;
set L_2[17] :=  9 13 21 ;
set L_2[18] :=  4 11 ;
set L_2[19] :=  10 17 20 22 30 ;
set L_2[20] :=  2 15 18 35 ;
set L_2[21] :=  7 23 24 25 33 ;
set L_2[22] :=  8 12 16 ;

# 10 order weights
param Q_kg_2 :=
1 1173.4843292328683
2 802.4222115071391
3 1933.0346953909034
4 267.09141824233427
5 1807.7520858130888
6 1698.4842223118878
7 1664.8010066226846
8 1012.3713157260883
9 497.850067158368
10 300.88598027450394
11 1276.981941951346
12 200.2211854690717
13 288.0684535866237
14 1637.451954155456
15 1903.8092411476377
16 1633.6175126143178
17 1813.739447848627
18 1799.5245745897562
19 311.5568216136587
20 280.9952447502359
21 645.1018933950452
22 1241.4865395760319
23 1777.242760607163
24 912.1450731417507
25 1534.7763898175651
26 1942.4376547260704
27 637.2502220253273
28 1648.5122685019608
29 948.3426930861914
30 381.3944433119213
31 1029.1095403325653
32 1423.01361012359
33 895.011631328105
34 464.8790830906171
35 7875.91765568022 ;

# 11 order volumes
param Q_vol_2 :=
1 3.8715308628210074
2 9.372393977542671
3 6.915650117373919
4 0.8649047803583292
5 32.85052146977818
6 6.536319154643991
7 6.119653796227773
8 2.543661374170116
9 6.950648612866189
10 1.055724432841748
11 3.2900408134033046
12 2.4592427453736225
13 7.537641606180027
14 24.92232478754327
15 22.153680481743553
16 11.709873485539555
17 36.50345511493593
18 5.376754434745431
19 2.7124498396086723
20 6.420974878240865
21 4.887815662267799
22 2.8615276552718245
23 4.514479783076165
24 2.521291593851162
25 4.581140274516518
26 9.838766642675022
27 2.284566915728723
28 44.054496644761066
29 10.233086935533569
30 1.0195958555692992
31 3.6740160346504522
32 3.532105524625358
33 17.07479593626137
34 1.2031971608121361
35 23.762893202898347 ;

# 12 Locations vehicle can visit
set N_v_2[1] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[2] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[3] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[4] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[5] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[6] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[7] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[8] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[9] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
set N_v_2[10] := 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 19 20 21 22 ;
