#location_org;location_dest;commodity_name;demand
Supplier_45;Plant_9;Article_10097;2.292,8571428571
Supplier_45;Plant_9;Article_9982;142,8571428571
Supplier_45;Plant_9;Article_6246;360,0000000000
Supplier_45;Plant_9;Article_6589;1.262,8571428571
Supplier_45;Plant_9;Article_6594;188,5714285714
Supplier_45;Plant_9;Article_6598;210,0000000000
Supplier_45;Plant_9;Article_6503;200,0000000000
Supplier_45;Plant_9;Article_6516;50,0000000000
Supplier_45;Plant_9;Article_7072;1.314,2857142857
Supplier_45;Plant_9;Article_7905;280,0000000000
Supplier_44;Plant_9;Article_9813;288,0000000000
Supplier_44;Plant_9;Article_9820;565,7142857143
Supplier_162;Plant_9;Article_7441;5.142,8571428571
Supplier_33;Plant_9;Article_9776;219,4285714286
Supplier_33;Plant_9;Article_9742;3.200,0000000000
Supplier_33;Plant_9;Article_9745;441,1428571429
Supplier_33;Plant_9;Article_10136;1.360,0000000000
Supplier_33;Plant_9;Article_10133;1.504,2857142857
Supplier_33;Plant_9;Article_10083;219,4285714286
Supplier_33;Plant_9;Article_10087;2.925,7142857143
Supplier_33;Plant_9;Article_6586;1.200,0000000000
Supplier_33;Plant_9;Article_7068;454,8571428571
Supplier_33;Plant_9;Article_7740;8,5714285714
Supplier_40;Plant_9;Article_10114;3.000,0000000000
Supplier_40;Plant_9;Article_10105;3.000,0000000000
Supplier_26;Plant_9;Article_9679;1.170,0000000000
Supplier_26;Plant_9;Article_10128;668,5714285714
Supplier_26;Plant_9;Article_10123;617,1428571429
Supplier_26;Plant_9;Article_10117;617,1428571429
Supplier_26;Plant_9;Article_10139;624,0000000000
Supplier_26;Plant_9;Article_10006;300,0000000000
Supplier_26;Plant_9;Article_10057;505,1428571429
Supplier_26;Plant_9;Article_10069;388,5714285714
Supplier_26;Plant_9;Article_6326;2.071,4285714286
Supplier_26;Plant_9;Article_6328;1.071,4285714286
Supplier_26;Plant_9;Article_6333;1.750,0000000000
Supplier_26;Plant_9;Article_6216;240,0000000000
Supplier_26;Plant_9;Article_6224;111,4285714286
Supplier_26;Plant_9;Article_6230;452,5714285714
Supplier_26;Plant_9;Article_6242;480,0000000000
Supplier_26;Plant_9;Article_6236;1.472,0000000000
Supplier_26;Plant_9;Article_6249;240,0000000000
Supplier_26;Plant_9;Article_6439;63,8571428571
Supplier_26;Plant_9;Article_6444;281,1428571429
Supplier_26;Plant_9;Article_6408;1.200,0000000000
Supplier_26;Plant_9;Article_6580;72,0000000000
Supplier_26;Plant_9;Article_6556;2.156,0000000000
Supplier_26;Plant_9;Article_6560;3.000,0000000000
Supplier_26;Plant_9;Article_6514;1.440,0000000000
Supplier_26;Plant_9;Article_6499;390,0000000000
Supplier_26;Plant_9;Article_6543;7.285,7142857143
Supplier_26;Plant_9;Article_6647;371,4285714286
Supplier_26;Plant_9;Article_6995;1.265,1428571429
Supplier_26;Plant_9;Article_7547;1.170,0000000000
Supplier_26;Plant_9;Article_7541;2.002,0000000000
Supplier_26;Plant_9;Article_7530;3.142,8571428571
Supplier_26;Plant_9;Article_7772;48,0000000000
Supplier_26;Plant_9;Article_7776;37,2857142857
