#location_org;location_dest;commodity_name;demand
Supplier_183;Plant_3;Article_332;44.285,7142857143
Supplier_12;Plant_3;Article_2298;1.500,0000000000
Supplier_12;Plant_3;Article_2765;928,5714285714
Supplier_18;Plant_3;Article_8395;4.640,0000000000
Supplier_209;Plant_3;Article_2332;4.500,0000000000
Supplier_163;Plant_3;Article_4720;3.771,4285714286
Supplier_129;Plant_3;Article_1954;1.278,0000000000
Supplier_129;Plant_3;Article_2070;1.992,8571428571
Supplier_129;Plant_3;Article_2881;198,0000000000
Supplier_129;Plant_3;Article_2951;77,1428571429
Supplier_129;Plant_3;Article_5306;128,5714285714
Supplier_129;Plant_3;Article_5528;450,0000000000
Supplier_19;Plant_3;Article_4746;630,0000000000
Supplier_19;Plant_3;Article_4737;360,0000000000
Supplier_19;Plant_3;Article_4756;291,2000000000
Supplier_19;Plant_3;Article_4750;291,2000000000
Supplier_191;Plant_3;Article_9931;84.480,0000000000
Supplier_122;Plant_3;Article_2137;529,2857142857
Supplier_122;Plant_3;Article_2155;512,2857142857
Supplier_122;Plant_3;Article_2081;512,2857142857
Supplier_79;Plant_3;Article_2790;9.714,2857142857
Supplier_79;Plant_3;Article_2844;12.000,0000000000
Supplier_79;Plant_3;Article_7152;29.000,0000000000
Supplier_79;Plant_3;Article_4716;3.857,1428571429
Supplier_309;Plant_3;Article_2091;601,7142857143
Supplier_325;Plant_10;Article_3268;401,1428571429
Supplier_325;Plant_10;Article_3285;438,0000000000
Supplier_325;Plant_10;Article_3288;420,0000000000
Supplier_325;Plant_10;Article_3293;202,8571428571
Supplier_325;Plant_10;Article_3302;217,1428571429
Supplier_325;Plant_10;Article_7193;285,7142857143
Supplier_325;Plant_10;Article_7183;535,7142857143
Supplier_325;Plant_10;Article_7180;450,0000000000
Supplier_325;Plant_10;Article_7181;375,0000000000
Supplier_325;Plant_10;Article_7171;75,0000000000
Supplier_325;Plant_10;Article_7099;285,7142857143
Supplier_325;Plant_10;Article_7104;439,2857142857
Supplier_325;Plant_10;Article_7093;485,7142857143
Supplier_345;Plant_10;Article_3025;1.721,1428571429
Supplier_345;Plant_10;Article_3066;299,4285714286
Supplier_345;Plant_10;Article_4877;1.140,0000000000
Supplier_345;Plant_10;Article_4885;145,7142857143
Supplier_345;Plant_10;Article_4865;2.237,1428571429
Supplier_345;Plant_10;Article_4823;385,7142857143
Supplier_345;Plant_10;Article_6166;1.728,0000000000
Supplier_345;Plant_10;Article_6156;411,4285714286
Supplier_345;Plant_10;Article_6162;1.728,0000000000
Supplier_249;Plant_10;Article_7119;1.632,0000000000
Supplier_249;Plant_10;Article_7123;1.728,0000000000
Supplier_59;Plant_10;Article_6829;2.500,0000000000
Supplier_59;Plant_10;Article_1813;5.000,0000000000
Supplier_59;Plant_10;Article_3213;1.000,0000000000
Supplier_59;Plant_10;Article_3218;750,0000000000
Supplier_59;Plant_10;Article_3657;1.750,0000000000
Supplier_59;Plant_10;Article_3952;2.000,0000000000
Supplier_1;Plant_1;Article_9971;3.840,0000000000
Supplier_1;Plant_1;Article_9953;3.840,0000000000
Supplier_1;Plant_1;Article_9947;3.680,0000000000
Supplier_1;Plant_1;Article_9951;4.160,0000000000
Supplier_1;Plant_1;Article_9869;480,0000000000
Supplier_1;Plant_1;Article_9866;7.680,0000000000
Supplier_1;Plant_1;Article_9853;6.400,0000000000
Supplier_1;Plant_1;Article_9845;240,0000000000
Supplier_1;Plant_1;Article_9841;324,0000000000
