#location_org;location_dest;commodity_name;demand
Supplier_122;Plant_3;Article_2137;371,8571428571
Supplier_122;Plant_3;Article_2155;455,7142857143
Supplier_122;Plant_3;Article_2081;455,7142857143
Supplier_18;Plant_3;Article_8395;4.685,7142857143
Supplier_164;Plant_3;Article_2778;5.714,2857142857
Supplier_209;Plant_3;Article_2332;3.760,7142857143
Supplier_75;Plant_3;Article_2109;99,0000000000
Supplier_75;Plant_3;Article_2215;99,0000000000
Supplier_53;Plant_3;Article_5236;750,0000000000
Supplier_12;Plant_3;Article_2298;1.857,1428571429
Supplier_12;Plant_3;Article_2765;500,0000000000
Supplier_19;Plant_3;Article_4746;1.350,0000000000
Supplier_19;Plant_3;Article_4737;1.080,0000000000
Supplier_19;Plant_3;Article_4756;1.289,6000000000
Supplier_19;Plant_3;Article_4750;1.289,6000000000
Supplier_163;Plant_3;Article_4720;4.180,0000000000
Supplier_183;Plant_3;Article_332;41.428,5714285714
Supplier_309;Plant_3;Article_2091;601,7142857143
Supplier_79;Plant_3;Article_2790;8.000,0000000000
Supplier_79;Plant_3;Article_2844;10.000,0000000000
Supplier_79;Plant_3;Article_7152;31.000,0000000000
Supplier_79;Plant_3;Article_4716;3.600,0000000000
Supplier_129;Plant_3;Article_1954;918,0000000000
Supplier_129;Plant_3;Article_2070;1.457,1428571429
Supplier_129;Plant_3;Article_2881;54,0000000000
Supplier_129;Plant_3;Article_5528;306,0000000000
Supplier_325;Plant_10;Article_3268;262,2857142857
Supplier_325;Plant_10;Article_3285;243,0000000000
Supplier_325;Plant_10;Article_3288;268,5714285714
Supplier_325;Plant_10;Article_3293;125,7142857143
Supplier_325;Plant_10;Article_3302;125,7142857143
Supplier_325;Plant_10;Article_7193;300,0000000000
Supplier_325;Plant_10;Article_7183;439,2857142857
Supplier_325;Plant_10;Article_7180;396,4285714286
Supplier_325;Plant_10;Article_7181;235,7142857143
Supplier_325;Plant_10;Article_7171;10,7142857143
Supplier_325;Plant_10;Article_7099;300,0000000000
Supplier_325;Plant_10;Article_7104;321,4285714286
Supplier_325;Plant_10;Article_7093;214,2857142857
Supplier_249;Plant_10;Article_7119;1.968,0000000000
Supplier_249;Plant_10;Article_7123;1.968,0000000000
Supplier_345;Plant_10;Article_3025;1.348,5714285714
Supplier_345;Plant_10;Article_3066;173,7142857143
Supplier_345;Plant_10;Article_4877;874,2857142857
Supplier_345;Plant_10;Article_4885;120,0000000000
Supplier_345;Plant_10;Article_4865;1.782,8571428571
Supplier_345;Plant_10;Article_4823;240,0000000000
Supplier_345;Plant_10;Article_6166;1.398,8571428571
Supplier_345;Plant_10;Article_6162;1.275,4285714286
Supplier_59;Plant_10;Article_6829;5.000,0000000000
Supplier_59;Plant_10;Article_3213;2.000,0000000000
Supplier_59;Plant_10;Article_3218;2.625,0000000000
Supplier_59;Plant_10;Article_3952;2.500,0000000000
Supplier_286;Plant_7;Article_9000;1.400,0000000000
Supplier_286;Plant_7;Article_9039;700,0000000000
Supplier_286;Plant_7;Article_9022;700,0000000000
Supplier_286;Plant_7;Article_8970;1.400,0000000000
Supplier_286;Plant_7;Article_8977;700,0000000000
Supplier_286;Plant_7;Article_8997;700,0000000000
Supplier_286;Plant_7;Article_6449;2.100,0000000000
Supplier_286;Plant_7;Article_6452;700,0000000000
Supplier_286;Plant_7;Article_6857;294,0000000000
Supplier_286;Plant_7;Article_6847;42,0000000000
Supplier_286;Plant_7;Article_6850;210,0000000000
Supplier_286;Plant_7;Article_7864;168,0000000000
Supplier_286;Plant_7;Article_7871;84,0000000000
Supplier_286;Plant_7;Article_7836;84,0000000000
Supplier_286;Plant_7;Article_4566;700,0000000000
Supplier_286;Plant_7;Article_4576;2.100,0000000000
Supplier_286;Plant_7;Article_4438;700,0000000000
Supplier_231;Plant_7;Article_7976;2.300,0000000000
Supplier_231;Plant_7;Article_7959;2.300,0000000000
Supplier_333;Plant_7;Article_3776;1.512,0000000000
Supplier_333;Plant_7;Article_3728;84,0000000000
Supplier_333;Plant_7;Article_3738;1.512,0000000000
Supplier_337;Plant_1;Article_9733;1.817,1428571429
Supplier_1;Plant_1;Article_9971;2.560,0000000000
Supplier_1;Plant_1;Article_9953;2.560,0000000000
Supplier_1;Plant_1;Article_9947;2.560,0000000000
Supplier_1;Plant_1;Article_9951;2.880,0000000000
Supplier_1;Plant_1;Article_9869;320,0000000000
Supplier_1;Plant_1;Article_9853;6.400,0000000000
Supplier_1;Plant_1;Article_9845;720,0000000000
Supplier_1;Plant_1;Article_9841;486,0000000000
Supplier_1;Plant_1;Article_9827;5.120,0000000000
Supplier_1;Plant_1;Article_9911;5.120,0000000000
Supplier_1;Plant_1;Article_9901;4.840,0000000000
Supplier_1;Plant_1;Article_9887;1.200,0000000000
Supplier_1;Plant_1;Article_9875;1.440,0000000000
Supplier_1;Plant_1;Article_9550;480,0000000000
Supplier_1;Plant_1;Article_9554;240,0000000000
Supplier_1;Plant_1;Article_9563;2.560,0000000000
Supplier_1;Plant_1;Article_9571;2.560,0000000000
Supplier_1;Plant_1;Article_2887;4.200,0000000000
Supplier_1;Plant_1;Article_2891;4.200,0000000000
Supplier_1;Plant_1;Article_2903;5.600,0000000000
Supplier_1;Plant_1;Article_2914;5.600,0000000000
Supplier_1;Plant_1;Article_2652;1.920,0000000000
Supplier_1;Plant_1;Article_1820;180,0000000000
Supplier_1;Plant_1;Article_1830;1.920,0000000000
Supplier_1;Plant_1;Article_1804;900,0000000000
Supplier_1;Plant_1;Article_1815;1.080,0000000000
Supplier_1;Plant_1;Article_1865;720,0000000000
Supplier_1;Plant_1;Article_8310;7.680,0000000000
Supplier_42;Plant_1;Article_9861;64,0000000000
Supplier_42;Plant_1;Article_9858;3.264,0000000000
Supplier_42;Plant_1;Article_9851;3.232,0000000000
Supplier_42;Plant_1;Article_9843;864,0000000000
Supplier_42;Plant_1;Article_9837;896,0000000000
Supplier_42;Plant_1;Article_9285;1.160,0000000000
