#location_org;location_dest;commodity_name;demand
Supplier_309;Plant_3;Article_2091;370,2857142857
Supplier_18;Plant_3;Article_8395;4.480,0000000000
Supplier_79;Plant_3;Article_2790;8.000,0000000000
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;28.000,0000000000
Supplier_79;Plant_3;Article_4683;2.250,0000000000
Supplier_79;Plant_3;Article_4716;3.600,0000000000
Supplier_209;Plant_3;Article_2332;3.792,8571428571
Supplier_163;Plant_3;Article_4720;3.614,2857142857
Supplier_12;Plant_3;Article_2298;857,1428571429
Supplier_12;Plant_3;Article_2765;642,8571428571
Supplier_183;Plant_3;Article_332;54.285,7142857143
Supplier_53;Plant_3;Article_5236;750,0000000000
Supplier_325;Plant_10;Article_3268;447,4285714286
Supplier_325;Plant_10;Article_3285;435,0000000000
Supplier_325;Plant_10;Article_3288;454,2857142857
Supplier_325;Plant_10;Article_3293;225,7142857143
Supplier_325;Plant_10;Article_3302;225,7142857143
Supplier_325;Plant_10;Article_7193;285,7142857143
Supplier_325;Plant_10;Article_7183;600,0000000000
Supplier_325;Plant_10;Article_7180;385,7142857143
Supplier_325;Plant_10;Article_7181;460,7142857143
Supplier_325;Plant_10;Article_7099;371,4285714286
Supplier_325;Plant_10;Article_7104;375,0000000000
Supplier_325;Plant_10;Article_7093;414,2857142857
Supplier_59;Plant_10;Article_6829;3.750,0000000000
Supplier_59;Plant_10;Article_1813;6.250,0000000000
Supplier_59;Plant_10;Article_3213;1.500,0000000000
Supplier_59;Plant_10;Article_3218;5.625,0000000000
Supplier_59;Plant_10;Article_3657;2.625,0000000000
Supplier_59;Plant_10;Article_3952;2.000,0000000000
Supplier_59;Plant_10;Article_4470;1.250,0000000000
Supplier_345;Plant_10;Article_3025;1.968,0000000000
Supplier_345;Plant_10;Article_3066;157,7142857143
Supplier_345;Plant_10;Article_4877;1.320,0000000000
Supplier_345;Plant_10;Article_4885;60,0000000000
Supplier_345;Plant_10;Article_4865;2.494,2857142857
Supplier_345;Plant_10;Article_4823;265,7142857143
Supplier_345;Plant_10;Article_6166;1.851,4285714286
Supplier_345;Plant_10;Article_6156;123,4285714286
Supplier_345;Plant_10;Article_6162;2.016,0000000000
Supplier_249;Plant_10;Article_7119;1.896,0000000000
Supplier_249;Plant_10;Article_7123;1.968,0000000000
Supplier_336;Plant_10;Article_4527;3.428,5714285714
Supplier_286;Plant_7;Article_9000;1.400,0000000000
Supplier_286;Plant_7;Article_9039;700,0000000000
Supplier_286;Plant_7;Article_8970;1.400,0000000000
Supplier_286;Plant_7;Article_8977;1.400,0000000000
Supplier_286;Plant_7;Article_8997;700,0000000000
Supplier_286;Plant_7;Article_8982;700,0000000000
Supplier_286;Plant_7;Article_6449;1.400,0000000000
Supplier_286;Plant_7;Article_6857;336,0000000000
Supplier_286;Plant_7;Article_6847;42,0000000000
Supplier_286;Plant_7;Article_6850;210,0000000000
Supplier_286;Plant_7;Article_7858;42,0000000000
Supplier_286;Plant_7;Article_7861;42,0000000000
Supplier_286;Plant_7;Article_7864;126,0000000000
Supplier_286;Plant_7;Article_7867;42,0000000000
Supplier_286;Plant_7;Article_7871;42,0000000000
Supplier_286;Plant_7;Article_7836;84,0000000000
Supplier_286;Plant_7;Article_4576;1.400,0000000000
Supplier_286;Plant_7;Article_4438;700,0000000000
Supplier_231;Plant_7;Article_7976;2.300,0000000000
Supplier_231;Plant_7;Article_7959;2.400,0000000000
Supplier_333;Plant_7;Article_3766;84,0000000000
Supplier_333;Plant_7;Article_3776;1.260,0000000000
Supplier_333;Plant_7;Article_3738;1.512,0000000000
Supplier_333;Plant_7;Article_7900;252,0000000000
Supplier_45;Plant_9;Article_10097;2.185,7142857143
Supplier_45;Plant_9;Article_9982;428,5714285714
Supplier_45;Plant_9;Article_6246;308,5714285714
Supplier_45;Plant_9;Article_6589;1.337,1428571429
Supplier_45;Plant_9;Article_6594;257,1428571429
Supplier_45;Plant_9;Article_6598;180,0000000000
Supplier_45;Plant_9;Article_6503;214,2857142857
Supplier_45;Plant_9;Article_6516;42,8571428571
Supplier_45;Plant_9;Article_7072;771,4285714286
Supplier_45;Plant_9;Article_7905;180,0000000000
Supplier_44;Plant_9;Article_9813;205,0000000000
Supplier_44;Plant_9;Article_9820;411,4285714286
Supplier_358;Plant_9;Article_7300;480,0000000000
Supplier_358;Plant_9;Article_7212;560,0000000000
Supplier_358;Plant_9;Article_7226;2.880,0000000000
Supplier_358;Plant_9;Article_7103;80,0000000000
Supplier_358;Plant_9;Article_7095;80,0000000000
Supplier_358;Plant_9;Article_7215;80,0000000000
Supplier_358;Plant_9;Article_7202;80,0000000000
Supplier_358;Plant_9;Article_7534;880,0000000000
Supplier_358;Plant_9;Article_7529;2.160,0000000000
Supplier_358;Plant_9;Article_7754;270,0000000000
Supplier_358;Plant_9;Article_7760;270,0000000000
Supplier_358;Plant_9;Article_7762;270,0000000000
Supplier_358;Plant_9;Article_9640;240,0000000000
Supplier_358;Plant_9;Article_8714;160,0000000000
Supplier_358;Plant_9;Article_8705;240,0000000000
Supplier_358;Plant_9;Article_6341;270,0000000000
Supplier_33;Plant_9;Article_9776;164,5714285714
Supplier_33;Plant_9;Article_9742;2.742,8571428571
Supplier_33;Plant_9;Article_9745;274,2857142857
Supplier_33;Plant_9;Article_10136;240,0000000000
Supplier_33;Plant_9;Article_10133;694,2857142857
Supplier_33;Plant_9;Article_10083;164,5714285714
Supplier_33;Plant_9;Article_10087;2.742,8571428571
Supplier_33;Plant_9;Article_6586;514,2857142857
Supplier_33;Plant_9;Article_7068;274,2857142857
Supplier_33;Plant_9;Article_7740;205,7142857143
Supplier_40;Plant_9;Article_10114;3.000,0000000000
Supplier_40;Plant_9;Article_10105;3.000,0000000000
Supplier_26;Plant_9;Article_9679;390,0000000000
