#location_org;location_dest;commodity_name;demand
Supplier_18;Plant_3;Article_8395;5.417,1428571429
Supplier_183;Plant_3;Article_332;55.714,2857142857
Supplier_75;Plant_3;Article_2109;297,0000000000
Supplier_75;Plant_3;Article_2215;297,0000000000
Supplier_309;Plant_3;Article_2091;648,0000000000
Supplier_164;Plant_3;Article_2778;11.428,5714285714
Supplier_19;Plant_3;Article_4746;360,0000000000
Supplier_19;Plant_3;Article_4737;270,0000000000
Supplier_19;Plant_3;Article_4756;291,2000000000
Supplier_19;Plant_3;Article_4750;291,2000000000
Supplier_79;Plant_3;Article_2790;9.142,8571428571
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;30.000,0000000000
Supplier_79;Plant_3;Article_4716;3.857,1428571429
Supplier_163;Plant_3;Article_4720;4.400,0000000000
Supplier_59;Plant_3;Article_7989;2.250,0000000000
Supplier_59;Plant_3;Article_7980;2.650,0000000000
Supplier_12;Plant_3;Article_2298;2.928,5714285714
Supplier_12;Plant_3;Article_2765;1.428,5714285714
Supplier_209;Plant_3;Article_2332;4.435,7142857143
Supplier_249;Plant_10;Article_7119;1.728,0000000000
Supplier_249;Plant_10;Article_7123;1.824,0000000000
Supplier_325;Plant_10;Article_3268;509,1428571429
Supplier_325;Plant_10;Article_3285;498,0000000000
Supplier_325;Plant_10;Article_3288;511,4285714286
Supplier_325;Plant_10;Article_3293;248,5714285714
Supplier_325;Plant_10;Article_3302;245,7142857143
Supplier_325;Plant_10;Article_7193;228,5714285714
Supplier_325;Plant_10;Article_7183;610,7142857143
Supplier_325;Plant_10;Article_7180;417,8571428571
Supplier_325;Plant_10;Article_7181;503,5714285714
Supplier_325;Plant_10;Article_7099;214,2857142857
Supplier_325;Plant_10;Article_7104;353,5714285714
Supplier_325;Plant_10;Article_7093;485,7142857143
Supplier_345;Plant_10;Article_3025;1.734,8571428571
Supplier_345;Plant_10;Article_3066;189,7142857143
Supplier_345;Plant_10;Article_4877;1.165,7142857143
Supplier_345;Plant_10;Article_4885;111,4285714286
Supplier_345;Plant_10;Article_4865;2.202,8571428571
Supplier_345;Plant_10;Article_4823;300,0000000000
Supplier_345;Plant_10;Article_6166;1.769,1428571429
Supplier_345;Plant_10;Article_6162;1.769,1428571429
Supplier_345;Plant_10;Article_6138;411,4285714286
Supplier_286;Plant_7;Article_9000;1.400,0000000000
Supplier_286;Plant_7;Article_9039;1.400,0000000000
Supplier_286;Plant_7;Article_9022;700,0000000000
Supplier_286;Plant_7;Article_8970;1.400,0000000000
Supplier_286;Plant_7;Article_8977;700,0000000000
Supplier_286;Plant_7;Article_8965;700,0000000000
Supplier_286;Plant_7;Article_8997;700,0000000000
Supplier_286;Plant_7;Article_8982;700,0000000000
Supplier_286;Plant_7;Article_6449;700,0000000000
Supplier_286;Plant_7;Article_6452;700,0000000000
Supplier_286;Plant_7;Article_6857;252,0000000000
Supplier_286;Plant_7;Article_6847;42,0000000000
Supplier_286;Plant_7;Article_6850;252,0000000000
Supplier_286;Plant_7;Article_7864;126,0000000000
Supplier_286;Plant_7;Article_7871;42,0000000000
Supplier_286;Plant_7;Article_7836;84,0000000000
Supplier_286;Plant_7;Article_4576;1.400,0000000000
Supplier_286;Plant_7;Article_4438;700,0000000000
Supplier_231;Plant_7;Article_7976;2.400,0000000000
Supplier_231;Plant_7;Article_7959;2.300,0000000000
Supplier_333;Plant_7;Article_3776;1.512,0000000000
Supplier_333;Plant_7;Article_3728;84,0000000000
Supplier_333;Plant_7;Article_3738;1.260,0000000000
Supplier_333;Plant_7;Article_3745;84,0000000000
Supplier_333;Plant_7;Article_9664;252,0000000000
Supplier_1;Plant_1;Article_9971;2.560,0000000000
Supplier_1;Plant_1;Article_9953;2.560,0000000000
Supplier_1;Plant_1;Article_9947;2.720,0000000000
Supplier_1;Plant_1;Article_9951;2.720,0000000000
Supplier_1;Plant_1;Article_9869;640,0000000000
Supplier_1;Plant_1;Article_9853;3.200,0000000000
Supplier_1;Plant_1;Article_9845;720,0000000000
Supplier_1;Plant_1;Article_9841;486,0000000000
Supplier_1;Plant_1;Article_9827;5.120,0000000000
Supplier_1;Plant_1;Article_9901;4.840,0000000000
Supplier_1;Plant_1;Article_9893;4.840,0000000000
Supplier_1;Plant_1;Article_9887;1.200,0000000000
Supplier_1;Plant_1;Article_9875;1.440,0000000000
Supplier_1;Plant_1;Article_9550;960,0000000000
Supplier_1;Plant_1;Article_9563;1.280,0000000000
Supplier_1;Plant_1;Article_9571;1.280,0000000000
Supplier_1;Plant_1;Article_2887;8.400,0000000000
Supplier_1;Plant_1;Article_2891;8.400,0000000000
Supplier_1;Plant_1;Article_2903;2.800,0000000000
Supplier_1;Plant_1;Article_2914;2.800,0000000000
Supplier_1;Plant_1;Article_2652;1.920,0000000000
Supplier_1;Plant_1;Article_1830;1.920,0000000000
Supplier_1;Plant_1;Article_1804;900,0000000000
Supplier_1;Plant_1;Article_1815;900,0000000000
Supplier_1;Plant_1;Article_1808;180,0000000000
Supplier_1;Plant_1;Article_1865;1.080,0000000000
Supplier_156;Plant_1;Article_1715;7.500,0000000000
Supplier_162;Plant_1;Article_9968;18.750,0000000000
Supplier_162;Plant_1;Article_6644;4.500,0000000000
Supplier_36;Plant_1;Article_7151;2.000,0000000000
Supplier_17;Plant_1;Article_6768;390,0000000000
Supplier_17;Plant_1;Article_6764;240,0000000000
Supplier_17;Plant_1;Article_6777;1.470,0000000000
Supplier_17;Plant_1;Article_6731;27,0000000000
Supplier_17;Plant_1;Article_6728;120,0000000000
Supplier_17;Plant_1;Article_6724;790,0000000000
Supplier_17;Plant_1;Article_6732;10,0000000000
Supplier_17;Plant_1;Article_6745;340,0000000000
Supplier_17;Plant_1;Article_6741;36,0000000000
Supplier_17;Plant_1;Article_6751;198,0000000000
Supplier_17;Plant_1;Article_6746;40,0000000000
Supplier_17;Plant_1;Article_7192;18,0000000000
Supplier_17;Plant_1;Article_7186;20,0000000000
Supplier_17;Plant_1;Article_7124;9,0000000000
Supplier_17;Plant_1;Article_6466;1.100,0000000000
Supplier_17;Plant_1;Article_6461;16,0000000000
Supplier_17;Plant_1;Article_7896;510,0000000000
Supplier_42;Plant_1;Article_9861;32,0000000000
Supplier_42;Plant_1;Article_9858;4.160,0000000000
Supplier_42;Plant_1;Article_9851;4.160,0000000000
Supplier_42;Plant_1;Article_9843;928,0000000000
Supplier_42;Plant_1;Article_9837;896,0000000000
Supplier_42;Plant_1;Article_9285;1.320,0000000000
Supplier_42;Plant_1;Article_9282;1.320,0000000000
Supplier_42;Plant_1;Article_9247;868,0000000000
Supplier_42;Plant_1;Article_9252;868,0000000000
Supplier_42;Plant_1;Article_9257;44,0000000000
Supplier_42;Plant_1;Article_9263;44,0000000000
Supplier_42;Plant_1;Article_1529;616,0000000000
Supplier_42;Plant_1;Article_1597;616,0000000000
Supplier_42;Plant_1;Article_3620;64,0000000000
Supplier_42;Plant_1;Article_3575;960,0000000000
Supplier_42;Plant_1;Article_3568;1.134,0000000000
Supplier_42;Plant_1;Article_3591;160,0000000000
Supplier_42;Plant_1;Article_3583;992,0000000000
Supplier_42;Plant_1;Article_3680;96,0000000000
Supplier_42;Plant_1;Article_3672;1.134,0000000000
Supplier_42;Plant_1;Article_8469;5.044,0000000000
Supplier_42;Plant_1;Article_8463;5.096,0000000000
Supplier_42;Plant_1;Article_8185;200,0000000000
Supplier_42;Plant_1;Article_8174;200,0000000000
Supplier_344;Plant_5;Article_10181;2.040,0000000000
Supplier_344;Plant_5;Article_10202;4.656,0000000000
Supplier_344;Plant_5;Article_10195;4.704,0000000000
Supplier_344;Plant_5;Article_10198;2.016,0000000000
Supplier_344;Plant_5;Article_10154;26.910,0000000000
Supplier_82;Plant_5;Article_7526;2.500,0000000000
Supplier_326;Plant_5;Article_10073;975,0000000000
Supplier_326;Plant_5;Article_10079;1.600,0000000000
Supplier_326;Plant_5;Article_10032;2.080,0000000000
Supplier_326;Plant_5;Article_6398;1.910,0000000000
Supplier_326;Plant_5;Article_6393;3.996,0000000000
Supplier_326;Plant_5;Article_6576;6.480,0000000000
Supplier_326;Plant_5;Article_3263;6.864,0000000000
Supplier_326;Plant_5;Article_3275;2.420,0000000000
Supplier_326;Plant_5;Article_3294;4.272,0000000000
Supplier_326;Plant_5;Article_3306;88,0000000000
Supplier_326;Plant_5;Article_4170;200,0000000000
Supplier_326;Plant_5;Article_4190;120,0000000000
Supplier_102;Plant_5;Article_7617;1.152,0000000000
Supplier_102;Plant_5;Article_7623;1.152,0000000000
Supplier_351;Plant_5;Article_7175;40,0000000000
Supplier_351;Plant_5;Article_7170;280,0000000000
Supplier_351;Plant_5;Article_8084;660,0000000000
Supplier_351;Plant_5;Article_8088;670,0000000000
Supplier_351;Plant_5;Article_8067;660,0000000000
Supplier_351;Plant_5;Article_8070;670,0000000000
Supplier_351;Plant_5;Article_4026;80,0000000000
Supplier_351;Plant_5;Article_4045;1.900,0000000000
Supplier_351;Plant_5;Article_3954;10,0000000000
Supplier_351;Plant_5;Article_3946;60,0000000000
Supplier_351;Plant_5;Article_3994;20,0000000000
Supplier_351;Plant_5;Article_3986;550,0000000000
Supplier_351;Plant_5;Article_3982;550,0000000000
Supplier_351;Plant_5;Article_3975;550,0000000000
Supplier_351;Plant_5;Article_3849;210,0000000000
Supplier_351;Plant_5;Article_3856;250,0000000000
Supplier_351;Plant_5;Article_3838;210,0000000000
Supplier_351;Plant_5;Article_3843;250,0000000000
Supplier_351;Plant_5;Article_5926;70,0000000000
Supplier_351;Plant_5;Article_297;40,0000000000
Supplier_351;Plant_5;Article_10132;50,0000000000
Supplier_351;Plant_5;Article_10150;920,0000000000
Supplier_351;Plant_5;Article_10141;910,0000000000
Supplier_351;Plant_5;Article_10146;40,0000000000
Supplier_351;Plant_5;Article_10170;70,0000000000
Supplier_351;Plant_5;Article_9229;180,0000000000
Supplier_351;Plant_5;Article_9238;20,0000000000
Supplier_351;Plant_5;Article_9221;40,0000000000
Supplier_351;Plant_5;Article_9190;200,0000000000
Supplier_351;Plant_5;Article_9201;20,0000000000
Supplier_351;Plant_5;Article_9320;220,0000000000
Supplier_351;Plant_5;Article_9306;20,0000000000
Supplier_351;Plant_5;Article_9293;280,0000000000
Supplier_351;Plant_5;Article_9300;20,0000000000
Supplier_351;Plant_5;Article_9296;200,0000000000
Supplier_351;Plant_5;Article_9271;220,0000000000
Supplier_351;Plant_5;Article_9283;20,0000000000
Supplier_351;Plant_5;Article_9380;200,0000000000
Supplier_351;Plant_5;Article_9369;60,0000000000
Supplier_326;Plant_5;Article_7162;120,0000000000
Supplier_326;Plant_5;Article_7158;540,0000000000
Supplier_326;Plant_5;Article_7146;1.350,0000000000
Supplier_326;Plant_5;Article_7516;264,0000000000
Supplier_326;Plant_5;Article_7567;672,0000000000
Supplier_13;Plant_5;Article_6267;3.744,0000000000
Supplier_13;Plant_5;Article_6276;4.752,0000000000
Supplier_13;Plant_5;Article_6272;2.760,0000000000
Supplier_13;Plant_5;Article_6421;1.752,0000000000
Supplier_13;Plant_5;Article_6426;144,0000000000
Supplier_13;Plant_5;Article_6973;168,0000000000
Supplier_122;Plant_5;Article_1655;11.342,0000000000
Supplier_122;Plant_5;Article_6259;5.671,0000000000
Supplier_122;Plant_5;Article_1649;5.671,0000000000
Supplier_122;Plant_5;Article_6480;800,0000000000
Supplier_122;Plant_5;Article_6472;4.605,0000000000
Supplier_122;Plant_5;Article_6354;5.684,0000000000
Supplier_122;Plant_5;Article_6350;120,0000000000
Supplier_122;Plant_5;Article_6340;144,0000000000
Supplier_122;Plant_5;Article_6371;11.342,0000000000
Supplier_122;Plant_5;Article_6368;5.671,0000000000
Supplier_122;Plant_5;Article_6360;5.700,0000000000
Supplier_122;Plant_5;Article_6385;5.640,0000000000
Supplier_122;Plant_5;Article_6617;5.671,0000000000
Supplier_327;Plant_5;Article_1231;28.000,0000000000
Supplier_326;Plant_5;Article_2452;1.728,0000000000
