#location_org;location_dest;commodity_name;demand
Supplier_129;Plant_3;Article_1954;900,0000000000
Supplier_129;Plant_3;Article_2070;1.521,4285714286
Supplier_129;Plant_3;Article_2061;128,5714285714
Supplier_129;Plant_3;Article_2881;126,0000000000
Supplier_129;Plant_3;Article_2951;90,0000000000
Supplier_129;Plant_3;Article_5528;432,0000000000
Supplier_122;Plant_3;Article_2137;447,8571428571
Supplier_122;Plant_3;Article_2155;405,4285714286
Supplier_122;Plant_3;Article_2081;405,4285714286
Supplier_183;Plant_3;Article_332;41.428,5714285714
Supplier_53;Plant_3;Article_5236;750,0000000000
Supplier_18;Plant_3;Article_8395;5.280,0000000000
Supplier_19;Plant_3;Article_4746;1.980,0000000000
Supplier_19;Plant_3;Article_4737;1.980,0000000000
Supplier_19;Plant_3;Article_4756;2.038,4000000000
Supplier_19;Plant_3;Article_4750;2.038,4000000000
Supplier_10;Plant_3;Article_1570;625,0000000000
Supplier_163;Plant_3;Article_4720;3.300,0000000000
Supplier_12;Plant_3;Article_2298;2.000,0000000000
Supplier_12;Plant_3;Article_2765;1.000,0000000000
Supplier_209;Plant_3;Article_2332;3.953,5714285714
Supplier_79;Plant_3;Article_2790;8.000,0000000000
Supplier_79;Plant_3;Article_2844;10.000,0000000000
Supplier_79;Plant_3;Article_7152;28.000,0000000000
Supplier_79;Plant_3;Article_4683;1.500,0000000000
Supplier_79;Plant_3;Article_4716;3.600,0000000000
Supplier_325;Plant_10;Article_7183;10,7142857143
Supplier_156;Plant_1;Article_1715;15.500,0000000000
Supplier_337;Plant_1;Article_9733;3.634,2857142857
Supplier_1;Plant_1;Article_9971;1.828,5714285714
Supplier_1;Plant_1;Article_9953;2.742,8571428571
Supplier_1;Plant_1;Article_9947;2.285,7142857143
Supplier_1;Plant_1;Article_9951;2.400,0000000000
Supplier_1;Plant_1;Article_9853;3.428,5714285714
Supplier_1;Plant_1;Article_9845;514,2857142857
Supplier_1;Plant_1;Article_9841;462,8571428571
Supplier_1;Plant_1;Article_9827;3.657,1428571429
Supplier_1;Plant_1;Article_9901;6.914,2857142857
Supplier_1;Plant_1;Article_9887;1.200,0000000000
Supplier_1;Plant_1;Article_9875;1.714,2857142857
Supplier_1;Plant_1;Article_9550;857,1428571429
Supplier_1;Plant_1;Article_9554;342,8571428571
Supplier_1;Plant_1;Article_9563;2.057,1428571429
Supplier_1;Plant_1;Article_9571;2.057,1428571429
Supplier_1;Plant_1;Article_2887;2.250,0000000000
Supplier_1;Plant_1;Article_2891;4.500,0000000000
Supplier_1;Plant_1;Article_2903;2.000,0000000000
Supplier_1;Plant_1;Article_2914;2.000,0000000000
Supplier_1;Plant_1;Article_2652;1.371,4285714286
Supplier_1;Plant_1;Article_1830;1.371,4285714286
Supplier_1;Plant_1;Article_1804;900,0000000000
Supplier_1;Plant_1;Article_1815;1.157,1428571429
Supplier_1;Plant_1;Article_1865;385,7142857143
Supplier_17;Plant_1;Article_5959;10,0000000000
Supplier_17;Plant_1;Article_5965;340,0000000000
Supplier_17;Plant_1;Article_9426;400,0000000000
Supplier_17;Plant_1;Article_9422;16,0000000000
Supplier_17;Plant_1;Article_8786;200,0000000000
Supplier_17;Plant_1;Article_8792;1.230,0000000000
Supplier_17;Plant_1;Article_8796;45,0000000000
Supplier_17;Plant_1;Article_8802;18,0000000000
Supplier_17;Plant_1;Article_8761;198,0000000000
Supplier_17;Plant_1;Article_8769;1.270,0000000000
Supplier_17;Plant_1;Article_8742;10,0000000000
Supplier_17;Plant_1;Article_8736;40,0000000000
Supplier_17;Plant_1;Article_8731;600,0000000000
Supplier_17;Plant_1;Article_8727;550,0000000000
Supplier_162;Plant_1;Article_9968;15.000,0000000000
Supplier_42;Plant_1;Article_9858;2.496,0000000000
Supplier_42;Plant_1;Article_9851;2.496,0000000000
Supplier_42;Plant_1;Article_9843;1.440,0000000000
Supplier_42;Plant_1;Article_9837;1.408,0000000000
Supplier_42;Plant_1;Article_9285;1.520,0000000000
Supplier_42;Plant_1;Article_9282;1.520,0000000000
Supplier_42;Plant_1;Article_9247;1.344,0000000000
Supplier_42;Plant_1;Article_9252;1.344,0000000000
Supplier_42;Plant_1;Article_1529;420,0000000000
Supplier_42;Plant_1;Article_1597;448,0000000000
Supplier_42;Plant_1;Article_3620;224,0000000000
Supplier_42;Plant_1;Article_3575;1.152,0000000000
Supplier_42;Plant_1;Article_3568;1.512,0000000000
Supplier_42;Plant_1;Article_3591;320,0000000000
Supplier_42;Plant_1;Article_3583;1.152,0000000000
Supplier_42;Plant_1;Article_3680;192,0000000000
Supplier_42;Plant_1;Article_3672;1.512,0000000000
Supplier_42;Plant_1;Article_8469;3.900,0000000000
Supplier_42;Plant_1;Article_8463;3.952,0000000000
Supplier_42;Plant_1;Article_8185;280,0000000000
Supplier_42;Plant_1;Article_8174;280,0000000000
Supplier_42;Plant_1;Article_8177;28,0000000000
Supplier_13;Plant_5;Article_6267;3.240,0000000000
Supplier_13;Plant_5;Article_6276;4.272,0000000000
Supplier_13;Plant_5;Article_6272;2.688,0000000000
Supplier_13;Plant_5;Article_6421;1.704,0000000000
Supplier_13;Plant_5;Article_6426;192,0000000000
Supplier_13;Plant_5;Article_6411;48,0000000000
Supplier_13;Plant_5;Article_7000;24,0000000000
Supplier_13;Plant_5;Article_6973;168,0000000000
Supplier_14;Plant_5;Article_10165;5.250,0000000000
Supplier_14;Plant_5;Article_1560;12.000,0000000000
Supplier_14;Plant_5;Article_1630;4.686,0000000000
Supplier_14;Plant_5;Article_6721;4.686,0000000000
Supplier_14;Plant_5;Article_7853;1.966,0000000000
Supplier_14;Plant_5;Article_3463;5.000,0000000000
Supplier_14;Plant_5;Article_3438;5.500,0000000000
Supplier_327;Plant_5;Article_1231;21.000,0000000000
Supplier_326;Plant_5;Article_2452;1.728,0000000000
Supplier_326;Plant_5;Article_2457;2.808,0000000000
Supplier_326;Plant_5;Article_10073;1.000,0000000000
Supplier_326;Plant_5;Article_10079;1.600,0000000000
Supplier_326;Plant_5;Article_10032;2.560,0000000000
Supplier_326;Plant_5;Article_6398;2.112,0000000000
Supplier_326;Plant_5;Article_6393;3.344,0000000000
Supplier_326;Plant_5;Article_6576;6.120,0000000000
Supplier_326;Plant_5;Article_3263;6.512,0000000000
Supplier_326;Plant_5;Article_3275;2.108,0000000000
Supplier_326;Plant_5;Article_3286;248,0000000000
Supplier_326;Plant_5;Article_3294;3.100,0000000000
Supplier_326;Plant_5;Article_3306;176,0000000000
Supplier_326;Plant_5;Article_4170;200,0000000000
Supplier_326;Plant_5;Article_4195;176,0000000000
Supplier_326;Plant_5;Article_4190;240,0000000000
Supplier_80;Plant_5;Article_7602;2.000,0000000000
Supplier_344;Plant_5;Article_2445;3.888,0000000000
Supplier_344;Plant_5;Article_10181;2.280,0000000000
Supplier_344;Plant_5;Article_10202;3.912,0000000000
Supplier_344;Plant_5;Article_10195;3.864,0000000000
Supplier_344;Plant_5;Article_10198;2.296,0000000000
Supplier_344;Plant_5;Article_10154;24.570,0000000000
Supplier_344;Plant_5;Article_2449;2.256,0000000000
Supplier_102;Plant_5;Article_7617;1.152,0000000000
Supplier_351;Plant_5;Article_6915;2.120,0000000000
Supplier_351;Plant_5;Article_6941;1.020,0000000000
Supplier_351;Plant_5;Article_6937;1.020,0000000000
Supplier_351;Plant_5;Article_6982;40,0000000000
Supplier_351;Plant_5;Article_7175;160,0000000000
Supplier_351;Plant_5;Article_7170;160,0000000000
Supplier_351;Plant_5;Article_8084;590,0000000000
Supplier_351;Plant_5;Article_8088;590,0000000000
Supplier_351;Plant_5;Article_8067;590,0000000000
Supplier_351;Plant_5;Article_8070;580,0000000000
Supplier_351;Plant_5;Article_4157;20,0000000000
Supplier_351;Plant_5;Article_4172;40,0000000000
Supplier_351;Plant_5;Article_4026;120,0000000000
Supplier_351;Plant_5;Article_4039;5,0000000000
Supplier_351;Plant_5;Article_4045;1.630,0000000000
Supplier_351;Plant_5;Article_3915;20,0000000000
Supplier_351;Plant_5;Article_3954;30,0000000000
Supplier_351;Plant_5;Article_3946;60,0000000000
Supplier_351;Plant_5;Article_3994;40,0000000000
Supplier_351;Plant_5;Article_3986;460,0000000000
Supplier_351;Plant_5;Article_3982;480,0000000000
Supplier_351;Plant_5;Article_3975;480,0000000000
Supplier_351;Plant_5;Article_4016;140,0000000000
Supplier_351;Plant_5;Article_4013;140,0000000000
Supplier_351;Plant_5;Article_4007;140,0000000000
Supplier_351;Plant_5;Article_3999;20,0000000000
Supplier_351;Plant_5;Article_3827;20,0000000000
Supplier_351;Plant_5;Article_3833;20,0000000000
Supplier_351;Plant_5;Article_3816;20,0000000000
Supplier_351;Plant_5;Article_3820;10,0000000000
Supplier_351;Plant_5;Article_3849;170,0000000000
Supplier_351;Plant_5;Article_3856;210,0000000000
Supplier_351;Plant_5;Article_3838;170,0000000000
Supplier_351;Plant_5;Article_3843;220,0000000000
Supplier_351;Plant_5;Article_3876;20,0000000000
Supplier_351;Plant_5;Article_3860;20,0000000000
Supplier_351;Plant_5;Article_3867;10,0000000000
Supplier_351;Plant_5;Article_5962;10,0000000000
Supplier_351;Plant_5;Article_5968;10,0000000000
Supplier_351;Plant_5;Article_5926;50,0000000000
Supplier_351;Plant_5;Article_5933;10,0000000000
Supplier_351;Plant_5;Article_297;38,0000000000
Supplier_351;Plant_5;Article_10118;3.740,0000000000
Supplier_351;Plant_5;Article_7903;1.620,0000000000
Supplier_351;Plant_5;Article_10135;300,0000000000
