#location_org;location_dest;commodity_name;demand
Supplier_58;Plant_12;Article_9088;857,1428571429
Supplier_10;Plant_3;Article_4698;62,5000000000
Supplier_12;Plant_3;Article_2298;214,2857142857
Supplier_12;Plant_3;Article_2765;71,4285714286
Supplier_163;Plant_3;Article_4720;3.080,0000000000
Supplier_164;Plant_3;Article_2778;5.714,2857142857
Supplier_79;Plant_3;Article_2790;5.714,2857142857
Supplier_79;Plant_3;Article_2844;10.000,0000000000
Supplier_79;Plant_3;Article_7152;24.000,0000000000
Supplier_79;Plant_3;Article_4716;3.085,7142857143
Supplier_59;Plant_3;Article_5221;1.350,0000000000
Supplier_122;Plant_3;Article_2137;200,8571428571
Supplier_19;Plant_3;Article_4746;1.260,0000000000
Supplier_19;Plant_3;Article_4737;1.530,0000000000
Supplier_19;Plant_3;Article_4756;1.497,6000000000
Supplier_19;Plant_3;Article_4750;1.664,0000000000
Supplier_129;Plant_3;Article_1954;378,0000000000
Supplier_129;Plant_3;Article_2070;728,5714285714
Supplier_129;Plant_3;Article_2881;126,0000000000
Supplier_129;Plant_3;Article_5528;252,0000000000
Supplier_209;Plant_3;Article_2332;1.767,8571428571
Supplier_325;Plant_10;Article_3268;210,8571428571
Supplier_325;Plant_10;Article_3285;186,0000000000
Supplier_325;Plant_10;Article_3288;194,2857142857
Supplier_325;Plant_10;Article_3293;97,1428571429
Supplier_325;Plant_10;Article_3302;80,0000000000
Supplier_325;Plant_10;Article_7193;271,4285714286
Supplier_325;Plant_10;Article_7183;525,0000000000
Supplier_325;Plant_10;Article_7180;567,8571428571
Supplier_325;Plant_10;Article_7181;150,0000000000
Supplier_325;Plant_10;Article_7177;1.585,7142857143
Supplier_325;Plant_10;Article_7171;85,7142857143
Supplier_325;Plant_10;Article_7099;200,0000000000
Supplier_325;Plant_10;Article_7104;503,5714285714
Supplier_325;Plant_10;Article_7093;200,0000000000
Supplier_345;Plant_10;Article_3025;1.776,0000000000
Supplier_345;Plant_10;Article_3066;123,4285714286
Supplier_345;Plant_10;Article_4877;1.217,1428571429
Supplier_345;Plant_10;Article_4885;60,0000000000
Supplier_345;Plant_10;Article_4865;2.305,7142857143
Supplier_345;Plant_10;Article_4823;180,0000000000
Supplier_345;Plant_10;Article_6166;1.769,1428571429
Supplier_345;Plant_10;Article_6162;1.728,0000000000
Supplier_59;Plant_10;Article_6829;3.750,0000000000
Supplier_59;Plant_10;Article_1813;6.250,0000000000
