#location_org;location_dest;commodity_name;demand
Supplier_19;Plant_3;Article_4746;630,0000000000
Supplier_19;Plant_3;Article_4756;291,2000000000
Supplier_19;Plant_3;Article_4750;249,6000000000
Supplier_191;Plant_3;Article_9931;422.399,9999999999
Supplier_79;Plant_3;Article_2790;8.000,0000000000
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;27.000,0000000000
Supplier_79;Plant_3;Article_4716;3.471,4285714286
Supplier_163;Plant_3;Article_4720;3.960,0000000000
Supplier_129;Plant_3;Article_1954;936,0000000000
Supplier_129;Plant_3;Article_2070;1.242,8571428571
Supplier_129;Plant_3;Article_5528;180,0000000000
Supplier_209;Plant_3;Article_2332;3.085,7142857143
Supplier_53;Plant_3;Article_5236;750,0000000000
Supplier_122;Plant_3;Article_2137;274,1428571429
Supplier_122;Plant_3;Article_2155;380,2857142857
Supplier_122;Plant_3;Article_2081;380,2857142857
Supplier_12;Plant_3;Article_2298;1.571,4285714286
Supplier_12;Plant_3;Article_2765;1.000,0000000000
Supplier_18;Plant_3;Article_8395;4.068,5714285714
Supplier_309;Plant_3;Article_2091;370,2857142857
Supplier_183;Plant_3;Article_332;31.428,5714285714
Supplier_59;Plant_10;Article_6829;3.750,0000000000
Supplier_59;Plant_10;Article_3213;1.000,0000000000
Supplier_59;Plant_10;Article_3218;1.312,5000000000
Supplier_59;Plant_10;Article_3657;1.750,0000000000
Supplier_59;Plant_10;Article_3952;2.000,0000000000
Supplier_345;Plant_10;Article_3025;1.762,2857142857
Supplier_345;Plant_10;Article_3066;150,8571428571
Supplier_345;Plant_10;Article_4877;1.182,8571428571
Supplier_345;Plant_10;Article_4865;2.237,1428571429
Supplier_345;Plant_10;Article_4823;214,2857142857
Supplier_345;Plant_10;Article_6166;1.810,2857142857
Supplier_345;Plant_10;Article_6162;1.645,7142857143
Supplier_249;Plant_10;Article_7119;1.320,0000000000
Supplier_249;Plant_10;Article_7123;1.416,0000000000
Supplier_325;Plant_10;Article_3268;344,5714285714
Supplier_325;Plant_10;Article_3285;339,0000000000
Supplier_325;Plant_10;Article_3288;325,7142857143
Supplier_325;Plant_10;Article_3293;154,2857142857
Supplier_325;Plant_10;Article_3302;171,4285714286
Supplier_325;Plant_10;Article_7193;285,7142857143
Supplier_325;Plant_10;Article_7183;492,8571428571
Supplier_325;Plant_10;Article_7180;557,1428571429
Supplier_325;Plant_10;Article_7181;289,2857142857
Supplier_325;Plant_10;Article_7099;285,7142857143
Supplier_325;Plant_10;Article_7104;492,8571428571
Supplier_325;Plant_10;Article_7093;285,7142857143
Supplier_1;Plant_1;Article_9971;5.120,0000000000
Supplier_1;Plant_1;Article_9953;5.120,0000000000
Supplier_1;Plant_1;Article_9947;3.520,0000000000
Supplier_1;Plant_1;Article_9951;3.360,0000000000
Supplier_1;Plant_1;Article_9869;480,0000000000
Supplier_1;Plant_1;Article_9853;6.400,0000000000
Supplier_1;Plant_1;Article_9845;240,0000000000
Supplier_1;Plant_1;Article_9841;486,0000000000
Supplier_1;Plant_1;Article_9827;10.240,0000000000
Supplier_1;Plant_1;Article_9901;4.840,0000000000
Supplier_1;Plant_1;Article_9887;1.680,0000000000
Supplier_1;Plant_1;Article_9875;2.160,0000000000
Supplier_1;Plant_1;Article_9550;960,0000000000
Supplier_1;Plant_1;Article_9554;480,0000000000
Supplier_1;Plant_1;Article_9563;2.560,0000000000
Supplier_1;Plant_1;Article_9571;1.280,0000000000
Supplier_1;Plant_1;Article_2887;4.200,0000000000
Supplier_1;Plant_1;Article_2891;4.200,0000000000
Supplier_1;Plant_1;Article_2652;960,0000000000
Supplier_1;Plant_1;Article_1804;180,0000000000
Supplier_1;Plant_1;Article_1799;180,0000000000
Supplier_1;Plant_1;Article_1815;360,0000000000
Supplier_1;Plant_1;Article_1865;180,0000000000
Supplier_162;Plant_1;Article_9968;11.250,0000000000
Supplier_42;Plant_1;Article_9858;2.720,0000000000
Supplier_42;Plant_1;Article_9851;2.720,0000000000
