#location_org;location_dest;commodity_name;demand
Supplier_337;Plant_1;Article_9733;8.185,7142857143
Supplier_58;Plant_12;Article_9088;1.057,1428571429
Supplier_309;Plant_3;Article_2091;648,0000000000
Supplier_163;Plant_3;Article_4720;1.980,0000000000
Supplier_79;Plant_3;Article_2790;12.000,0000000000
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;32.000,0000000000
Supplier_79;Plant_3;Article_4683;1.500,0000000000
Supplier_79;Plant_3;Article_4716;2.571,4285714286
Supplier_129;Plant_3;Article_1954;1.008,0000000000
Supplier_129;Plant_3;Article_2070;1.800,0000000000
Supplier_129;Plant_3;Article_2881;126,0000000000
Supplier_129;Plant_3;Article_2951;77,1428571429
Supplier_129;Plant_3;Article_5156;214,2857142857
Supplier_129;Plant_3;Article_5528;576,0000000000
Supplier_191;Plant_3;Article_9931;84.480,0000000000
Supplier_18;Plant_3;Article_8395;4.937,1428571429
Supplier_12;Plant_3;Article_2298;642,8571428571
Supplier_12;Plant_3;Article_2765;928,5714285714
Supplier_122;Plant_3;Article_2137;431,5714285714
Supplier_122;Plant_3;Article_2155;578,2857142857
Supplier_122;Plant_3;Article_2081;578,2857142857
Supplier_183;Plant_3;Article_332;45.714,2857142857
Supplier_209;Plant_3;Article_2332;4.725,0000000000
Supplier_19;Plant_3;Article_4746;270,0000000000
Supplier_19;Plant_3;Article_4737;180,0000000000
Supplier_19;Plant_3;Article_4756;124,8000000000
Supplier_19;Plant_3;Article_4750;166,4000000000
Supplier_249;Plant_10;Article_7119;1.704,0000000000
Supplier_249;Plant_10;Article_7123;1.704,0000000000
Supplier_345;Plant_10;Article_3025;1.625,1428571429
Supplier_345;Plant_10;Article_3066;125,7142857143
Supplier_345;Plant_10;Article_4877;1.011,4285714286
Supplier_345;Plant_10;Article_4885;60,0000000000
Supplier_345;Plant_10;Article_4865;2.202,8571428571
Supplier_345;Plant_10;Article_4823;205,7142857143
Supplier_345;Plant_10;Article_6166;1.563,4285714286
Supplier_345;Plant_10;Article_6162;1.686,8571428571
Supplier_325;Plant_10;Article_3268;318,8571428571
Supplier_325;Plant_10;Article_3285;324,0000000000
Supplier_325;Plant_10;Article_3288;314,2857142857
Supplier_325;Plant_10;Article_3293;157,1428571429
Supplier_325;Plant_10;Article_3302;154,2857142857
Supplier_325;Plant_10;Article_7193;228,5714285714
Supplier_325;Plant_10;Article_7183;460,7142857143
Supplier_325;Plant_10;Article_7180;514,2857142857
Supplier_325;Plant_10;Article_7181;364,2857142857
Supplier_325;Plant_10;Article_7177;64,2857142857
Supplier_325;Plant_10;Article_7099;214,2857142857
Supplier_325;Plant_10;Article_7104;492,8571428571
Supplier_325;Plant_10;Article_7093;300,0000000000
Supplier_1;Plant_1;Article_9971;1.280,0000000000
Supplier_1;Plant_1;Article_9953;1.280,0000000000
Supplier_1;Plant_1;Article_9947;2.720,0000000000
Supplier_1;Plant_1;Article_9951;2.720,0000000000
Supplier_1;Plant_1;Article_9869;320,0000000000
Supplier_1;Plant_1;Article_9853;3.200,0000000000
Supplier_1;Plant_1;Article_9845;480,0000000000
Supplier_1;Plant_1;Article_9841;486,0000000000
Supplier_1;Plant_1;Article_9827;5.120,0000000000
Supplier_1;Plant_1;Article_9901;4.840,0000000000
Supplier_1;Plant_1;Article_9893;4.840,0000000000
Supplier_1;Plant_1;Article_9887;1.440,0000000000
Supplier_1;Plant_1;Article_9875;1.920,0000000000
Supplier_1;Plant_1;Article_9550;720,0000000000
Supplier_1;Plant_1;Article_9554;240,0000000000
Supplier_1;Plant_1;Article_9563;1.280,0000000000
Supplier_1;Plant_1;Article_9571;1.280,0000000000
Supplier_1;Plant_1;Article_2887;4.200,0000000000
Supplier_1;Plant_1;Article_2891;4.200,0000000000
Supplier_1;Plant_1;Article_2652;1.920,0000000000
Supplier_1;Plant_1;Article_1820;540,0000000000
Supplier_1;Plant_1;Article_1830;1.920,0000000000
Supplier_1;Plant_1;Article_1804;1.080,0000000000
Supplier_1;Plant_1;Article_1815;1.620,0000000000
Supplier_1;Plant_1;Article_1865;720,0000000000
Supplier_30;Plant_1;Article_9303;30.000,0000000000
Supplier_17;Plant_1;Article_9426;410,0000000000
Supplier_17;Plant_1;Article_9422;32,0000000000
Supplier_17;Plant_1;Article_3665;210,0000000000
Supplier_17;Plant_1;Article_8786;180,0000000000
Supplier_17;Plant_1;Article_8792;840,0000000000
Supplier_17;Plant_1;Article_8796;54,0000000000
Supplier_17;Plant_1;Article_8802;18,0000000000
Supplier_17;Plant_1;Article_8761;162,0000000000
Supplier_17;Plant_1;Article_5424;1.450,0000000000
Supplier_17;Plant_1;Article_8758;63,0000000000
Supplier_17;Plant_1;Article_8736;20,0000000000
Supplier_17;Plant_1;Article_8731;420,0000000000
Supplier_17;Plant_1;Article_5433;100,0000000000
Supplier_17;Plant_1;Article_8727;30,0000000000
Supplier_42;Plant_1;Article_9858;2.720,0000000000
Supplier_42;Plant_1;Article_9851;2.752,0000000000
Supplier_42;Plant_1;Article_9843;1.024,0000000000
Supplier_42;Plant_1;Article_9837;1.024,0000000000
Supplier_42;Plant_1;Article_9285;1.240,0000000000
Supplier_42;Plant_1;Article_9282;1.240,0000000000
Supplier_42;Plant_1;Article_9247;1.092,0000000000
Supplier_42;Plant_1;Article_9252;1.092,0000000000
Supplier_42;Plant_1;Article_9257;88,0000000000
Supplier_42;Plant_1;Article_9263;88,0000000000
Supplier_42;Plant_1;Article_1529;420,0000000000
Supplier_42;Plant_1;Article_1597;420,0000000000
Supplier_42;Plant_1;Article_3620;192,0000000000
Supplier_42;Plant_1;Article_3575;1.312,0000000000
Supplier_42;Plant_1;Article_3568;1.638,0000000000
Supplier_42;Plant_1;Article_3591;320,0000000000
Supplier_42;Plant_1;Article_3583;1.344,0000000000
Supplier_42;Plant_1;Article_3680;192,0000000000
Supplier_42;Plant_1;Article_3672;1.680,0000000000
Supplier_42;Plant_1;Article_8469;3.692,0000000000
Supplier_42;Plant_1;Article_8463;3.744,0000000000
Supplier_42;Plant_1;Article_8185;320,0000000000
Supplier_42;Plant_1;Article_8174;320,0000000000
Supplier_42;Plant_1;Article_8177;28,0000000000
Supplier_42;Plant_1;Article_8103;28,0000000000
Supplier_51;Plant_5;Article_7763;1.728,0000000000
Supplier_14;Plant_5;Article_10165;4.970,0000000000
Supplier_14;Plant_5;Article_1560;11.500,0000000000
Supplier_14;Plant_5;Article_1630;4.290,0000000000
Supplier_14;Plant_5;Article_6721;4.268,0000000000
Supplier_14;Plant_5;Article_7853;72,0000000000
Supplier_14;Plant_5;Article_3463;4.500,0000000000
Supplier_14;Plant_5;Article_3438;5.000,0000000000
Supplier_326;Plant_5;Article_2452;1.836,0000000000
Supplier_326;Plant_5;Article_2457;2.160,0000000000
Supplier_102;Plant_5;Article_7617;1.152,0000000000
Supplier_102;Plant_5;Article_7623;1.152,0000000000
Supplier_327;Plant_5;Article_1231;28.000,0000000000
Supplier_351;Plant_5;Article_6941;840,0000000000
Supplier_351;Plant_5;Article_6937;840,0000000000
Supplier_351;Plant_5;Article_7170;280,0000000000
Supplier_351;Plant_5;Article_8084;670,0000000000
Supplier_351;Plant_5;Article_8088;670,0000000000
Supplier_351;Plant_5;Article_8067;900,0000000000
Supplier_351;Plant_5;Article_8070;680,0000000000
Supplier_351;Plant_5;Article_4172;100,0000000000
Supplier_351;Plant_5;Article_4026;100,0000000000
Supplier_351;Plant_5;Article_4045;1.690,0000000000
Supplier_351;Plant_5;Article_3954;10,0000000000
Supplier_351;Plant_5;Article_3946;60,0000000000
Supplier_351;Plant_5;Article_3994;20,0000000000
Supplier_351;Plant_5;Article_3986;390,0000000000
Supplier_351;Plant_5;Article_3982;400,0000000000
Supplier_351;Plant_5;Article_3975;400,0000000000
Supplier_351;Plant_5;Article_4016;140,0000000000
Supplier_351;Plant_5;Article_4013;130,0000000000
Supplier_351;Plant_5;Article_4007;140,0000000000
Supplier_351;Plant_5;Article_3827;10,0000000000
Supplier_351;Plant_5;Article_3833;10,0000000000
Supplier_351;Plant_5;Article_3816;20,0000000000
Supplier_351;Plant_5;Article_3849;180,0000000000
Supplier_351;Plant_5;Article_3856;310,0000000000
Supplier_351;Plant_5;Article_3838;240,0000000000
Supplier_351;Plant_5;Article_3843;310,0000000000
Supplier_351;Plant_5;Article_3876;10,0000000000
Supplier_351;Plant_5;Article_5962;20,0000000000
Supplier_351;Plant_5;Article_5968;20,0000000000
Supplier_351;Plant_5;Article_5926;90,0000000000
Supplier_351;Plant_5;Article_5933;30,0000000000
Supplier_351;Plant_5;Article_297;67,0000000000
Supplier_351;Plant_5;Article_7903;1.760,0000000000
Supplier_351;Plant_5;Article_10135;420,0000000000
Supplier_351;Plant_5;Article_10132;17,0000000000
Supplier_351;Plant_5;Article_10150;830,0000000000
Supplier_351;Plant_5;Article_10141;840,0000000000
Supplier_351;Plant_5;Article_10146;10,0000000000
Supplier_351;Plant_5;Article_10170;70,0000000000
Supplier_351;Plant_5;Article_10189;1.760,0000000000
Supplier_351;Plant_5;Article_9229;220,0000000000
Supplier_351;Plant_5;Article_9221;20,0000000000
Supplier_351;Plant_5;Article_9190;240,0000000000
Supplier_351;Plant_5;Article_9201;40,0000000000
Supplier_351;Plant_5;Article_9320;180,0000000000
Supplier_351;Plant_5;Article_9306;20,0000000000
Supplier_351;Plant_5;Article_9314;20,0000000000
Supplier_351;Plant_5;Article_9293;260,0000000000
Supplier_351;Plant_5;Article_9300;90,0000000000
Supplier_351;Plant_5;Article_9296;260,0000000000
Supplier_351;Plant_5;Article_9271;280,0000000000
Supplier_351;Plant_5;Article_9283;40,0000000000
Supplier_351;Plant_5;Article_9388;60,0000000000
Supplier_351;Plant_5;Article_9380;220,0000000000
Supplier_351;Plant_5;Article_9369;20,0000000000
Supplier_344;Plant_5;Article_2445;4.560,0000000000
Supplier_344;Plant_5;Article_10181;1.560,0000000000
Supplier_344;Plant_5;Article_10202;4.560,0000000000
Supplier_344;Plant_5;Article_10195;4.536,0000000000
Supplier_344;Plant_5;Article_10198;1.568,0000000000
Supplier_344;Plant_5;Article_10154;24.375,0000000000
Supplier_344;Plant_5;Article_2449;1.584,0000000000
Supplier_13;Plant_5;Article_6267;3.696,0000000000
Supplier_13;Plant_5;Article_6276;4.584,0000000000
Supplier_13;Plant_5;Article_6272;2.088,0000000000
Supplier_13;Plant_5;Article_6421;1.200,0000000000
Supplier_13;Plant_5;Article_6426;312,0000000000
Supplier_13;Plant_5;Article_6411;24,0000000000
Supplier_13;Plant_5;Article_7000;24,0000000000
Supplier_13;Plant_5;Article_6973;312,0000000000
Supplier_82;Plant_5;Article_7526;2.500,0000000000
Supplier_326;Plant_5;Article_10073;800,0000000000
Supplier_326;Plant_5;Article_10079;1.200,0000000000
Supplier_326;Plant_5;Article_10032;1.440,0000000000
Supplier_326;Plant_5;Article_6398;1.408,0000000000
Supplier_326;Plant_5;Article_6393;3.168,0000000000
Supplier_326;Plant_5;Article_6576;3.600,0000000000
Supplier_326;Plant_5;Article_3263;3.784,0000000000
Supplier_326;Plant_5;Article_3275;1.364,0000000000
Supplier_326;Plant_5;Article_3286;124,0000000000
Supplier_326;Plant_5;Article_3294;2.976,0000000000
Supplier_326;Plant_5;Article_3306;68,0000000000
Supplier_326;Plant_5;Article_4195;176,0000000000
Supplier_326;Plant_5;Article_4190;120,0000000000
Supplier_162;Plant_12;Article_9969;3.600,0000000000
Supplier_50;Plant_12;Article_8952;14.400,0000000000
Supplier_43;Plant_12;Article_9481;1.800,0000000000
Supplier_43;Plant_12;Article_10161;1.800,0000000000
Supplier_337;Plant_12;Article_9466;2.720,0000000000
Supplier_337;Plant_12;Article_9453;480,0000000000
Supplier_337;Plant_12;Article_9449;160,0000000000
Supplier_337;Plant_12;Article_9444;160,0000000000
Supplier_337;Plant_12;Article_9208;2.400,0000000000
Supplier_337;Plant_12;Article_9222;2.800,0000000000
Supplier_337;Plant_12;Article_9193;3.500,0000000000
Supplier_337;Plant_12;Article_9254;2.700,0000000000
Supplier_337;Plant_12;Article_9259;2.700,0000000000
Supplier_337;Plant_12;Article_9226;1.980,0000000000
Supplier_337;Plant_12;Article_9295;3.300,0000000000
Supplier_337;Plant_12;Article_9302;3.300,0000000000
Supplier_337;Plant_12;Article_9277;2.880,0000000000
Supplier_337;Plant_12;Article_9284;2.880,0000000000
Supplier_337;Plant_12;Article_9849;3.900,0000000000
Supplier_337;Plant_12;Article_9839;3.900,0000000000
Supplier_337;Plant_12;Article_9803;1.180,0000000000
Supplier_337;Plant_12;Article_9783;2.700,0000000000
Supplier_337;Plant_12;Article_6608;1.260,0000000000
Supplier_37;Plant_12;Article_9363;4.800,0000000000
Supplier_32;Plant_12;Article_9913;3.000,0000000000
Supplier_33;Plant_9;Article_9776;192,0000000000
Supplier_33;Plant_9;Article_9742;3.840,0000000000
Supplier_33;Plant_9;Article_9745;48,0000000000
Supplier_33;Plant_9;Article_10136;840,0000000000
Supplier_33;Plant_9;Article_10133;810,0000000000
Supplier_33;Plant_9;Article_10083;192,0000000000
Supplier_33;Plant_9;Article_10087;3.520,0000000000
Supplier_33;Plant_9;Article_6586;600,0000000000
Supplier_33;Plant_9;Article_7068;48,0000000000
Supplier_131;Plant_9;Article_6664;2.500,0000000000
Supplier_26;Plant_9;Article_9679;780,0000000000
Supplier_26;Plant_9;Article_10128;720,0000000000
Supplier_26;Plant_9;Article_10123;576,0000000000
Supplier_26;Plant_9;Article_10117;576,0000000000
Supplier_26;Plant_9;Article_10139;616,0000000000
Supplier_26;Plant_9;Article_10006;560,0000000000
Supplier_26;Plant_9;Article_10057;544,0000000000
Supplier_26;Plant_9;Article_10069;560,0000000000
Supplier_26;Plant_9;Article_6326;2.500,0000000000
Supplier_26;Plant_9;Article_6328;1.000,0000000000
Supplier_26;Plant_9;Article_6333;1.750,0000000000
Supplier_26;Plant_9;Article_6216;35,0000000000
Supplier_26;Plant_9;Article_6224;312,0000000000
Supplier_26;Plant_9;Article_6230;192,0000000000
Supplier_26;Plant_9;Article_6242;288,0000000000
Supplier_26;Plant_9;Article_6236;1.792,0000000000
Supplier_26;Plant_9;Article_6249;60,0000000000
Supplier_26;Plant_9;Article_6439;48,0000000000
Supplier_26;Plant_9;Article_6444;192,0000000000
Supplier_26;Plant_9;Article_6408;1.800,0000000000
Supplier_26;Plant_9;Article_6580;72,0000000000
Supplier_26;Plant_9;Article_6556;1.939,0000000000
Supplier_26;Plant_9;Article_6560;3.000,0000000000
Supplier_26;Plant_9;Article_6514;1.680,0000000000
Supplier_26;Plant_9;Article_6499;210,0000000000
Supplier_26;Plant_9;Article_6543;6.000,0000000000
Supplier_26;Plant_9;Article_6647;540,0000000000
Supplier_26;Plant_9;Article_6995;864,0000000000
Supplier_26;Plant_9;Article_7547;1.092,0000000000
Supplier_26;Plant_9;Article_7541;2.002,0000000000
Supplier_26;Plant_9;Article_7530;4.000,0000000000
Supplier_26;Plant_9;Article_9495;36,0000000000
Supplier_41;Plant_9;Article_9981;5.000,0000000000
Supplier_44;Plant_9;Article_9813;630,0000000000
Supplier_44;Plant_9;Article_9820;1.248,0000000000
Supplier_45;Plant_9;Article_10097;3.000,0000000000
Supplier_45;Plant_9;Article_9982;100,0000000000
Supplier_45;Plant_9;Article_9993;100,0000000000
Supplier_45;Plant_9;Article_6246;90,0000000000
Supplier_45;Plant_9;Article_6589;1.625,0000000000
Supplier_45;Plant_9;Article_6594;180,0000000000
Supplier_45;Plant_9;Article_6598;140,0000000000
Supplier_45;Plant_9;Article_6508;100,0000000000
Supplier_45;Plant_9;Article_6503;150,0000000000
Supplier_45;Plant_9;Article_6516;50,0000000000
Supplier_45;Plant_9;Article_7072;1.300,0000000000
Supplier_45;Plant_9;Article_7905;70,0000000000
Supplier_42;Plant_9;Article_9701;1.248,0000000000
Supplier_42;Plant_9;Article_9789;1.250,0000000000
Supplier_42;Plant_9;Article_9795;1.248,0000000000
Supplier_42;Plant_9;Article_9762;1.200,0000000000
Supplier_42;Plant_9;Article_9765;2.880,0000000000
Supplier_42;Plant_9;Article_9752;696,0000000000
Supplier_42;Plant_9;Article_9757;676,0000000000
Supplier_42;Plant_9;Article_10020;560,0000000000
Supplier_42;Plant_9;Article_10028;432,0000000000
Supplier_42;Plant_9;Article_10026;144,0000000000
Supplier_42;Plant_9;Article_10052;2.304,0000000000
