#location_org;location_dest;commodity_name;demand
Supplier_79;Plant_3;Article_2790;9.714,2857142857
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;32.000,0000000000
Supplier_79;Plant_3;Article_4716;3.985,7142857143
Supplier_18;Plant_3;Article_8395;4.617,1428571429
Supplier_163;Plant_3;Article_4720;3.520,0000000000
Supplier_191;Plant_3;Article_9931;84.480,0000000000
Supplier_53;Plant_3;Article_5236;750,0000000000
Supplier_209;Plant_3;Article_2332;4.050,0000000000
Supplier_129;Plant_3;Article_1954;774,0000000000
Supplier_129;Plant_3;Article_2070;1.585,7142857143
Supplier_129;Plant_3;Article_2881;126,0000000000
Supplier_129;Plant_3;Article_2951;167,1428571429
Supplier_129;Plant_3;Article_5306;128,5714285714
Supplier_129;Plant_3;Article_5528;630,0000000000
Supplier_122;Plant_3;Article_2137;591,7142857143
Supplier_122;Plant_3;Article_2155;229,4285714286
Supplier_122;Plant_3;Article_2081;229,4285714286
Supplier_19;Plant_3;Article_4746;2.700,0000000000
Supplier_19;Plant_3;Article_4737;2.250,0000000000
Supplier_19;Plant_3;Article_4756;2.329,6000000000
Supplier_19;Plant_3;Article_4750;2.288,0000000000
Supplier_164;Plant_3;Article_2778;11.428,5714285714
Supplier_345;Plant_10;Article_3025;1.618,2857142857
Supplier_345;Plant_10;Article_3066;132,5714285714
Supplier_345;Plant_10;Article_4877;968,5714285714
Supplier_345;Plant_10;Article_4885;60,0000000000
Supplier_345;Plant_10;Article_4865;2.202,8571428571
Supplier_345;Plant_10;Article_4823;188,5714285714
Supplier_345;Plant_10;Article_6166;1.481,1428571429
Supplier_345;Plant_10;Article_6162;1.604,5714285714
Supplier_59;Plant_10;Article_3218;3.937,5000000000
Supplier_249;Plant_10;Article_7119;1.656,0000000000
Supplier_249;Plant_10;Article_7123;1.656,0000000000
Supplier_325;Plant_10;Article_3268;514,2857142857
Supplier_325;Plant_10;Article_3285;519,0000000000
Supplier_325;Plant_10;Article_3288;514,2857142857
Supplier_325;Plant_10;Article_3293;248,5714285714
Supplier_325;Plant_10;Article_3302;265,7142857143
Supplier_325;Plant_10;Article_7193;285,7142857143
Supplier_325;Plant_10;Article_7183;503,5714285714
Supplier_325;Plant_10;Article_7180;632,1428571429
Supplier_325;Plant_10;Article_7181;503,5714285714
Supplier_325;Plant_10;Article_7177;803,5714285714
Supplier_325;Plant_10;Article_7171;75,0000000000
Supplier_325;Plant_10;Article_7099;285,7142857143
Supplier_325;Plant_10;Article_7104;503,5714285714
Supplier_325;Plant_10;Article_7093;571,4285714286
Supplier_274;Plant_10;Article_3148;40,0000000000
Supplier_274;Plant_10;Article_5202;685,7142857143
Supplier_274;Plant_10;Article_5177;342,8571428571
Supplier_274;Plant_10;Article_5358;314,2857142857
Supplier_274;Plant_10;Article_5573;1.017,1428571429
Supplier_274;Plant_10;Article_5581;508,5714285714
Supplier_274;Plant_10;Article_5594;508,5714285714
Supplier_274;Plant_10;Article_5605;508,5714285714
Supplier_274;Plant_10;Article_5614;508,5714285714
Supplier_274;Plant_10;Article_5638;388,5714285714
Supplier_274;Plant_10;Article_5643;114,2857142857
Supplier_274;Plant_10;Article_5626;45,7142857143
Supplier_274;Plant_10;Article_5619;308,5714285714
Supplier_274;Plant_10;Article_5657;45,7142857143
Supplier_274;Plant_10;Article_5661;45,7142857143
Supplier_274;Plant_10;Article_5648;308,5714285714
Supplier_274;Plant_10;Article_5684;302,8571428571
Supplier_1;Plant_1;Article_9866;7.680,0000000000
Supplier_1;Plant_1;Article_9853;4.800,0000000000
Supplier_1;Plant_1;Article_9841;648,0000000000
Supplier_1;Plant_1;Article_9887;2.160,0000000000
Supplier_1;Plant_1;Article_9875;1.440,0000000000
Supplier_1;Plant_1;Article_9554;960,0000000000
Supplier_1;Plant_1;Article_9563;2.880,0000000000
Supplier_1;Plant_1;Article_9571;2.880,0000000000
Supplier_1;Plant_1;Article_2903;2.800,0000000000
Supplier_1;Plant_1;Article_2914;2.800,0000000000
Supplier_1;Plant_1;Article_2652;1.920,0000000000
Supplier_1;Plant_1;Article_1804;360,0000000000
Supplier_1;Plant_1;Article_1815;1.260,0000000000
Supplier_1;Plant_1;Article_1865;540,0000000000
Supplier_162;Plant_1;Article_9968;15.000,0000000000
Supplier_17;Plant_1;Article_5959;40,0000000000
Supplier_17;Plant_1;Article_5965;770,0000000000
Supplier_17;Plant_1;Article_9426;780,0000000000
Supplier_17;Plant_1;Article_9422;16,0000000000
Supplier_17;Plant_1;Article_8786;180,0000000000
Supplier_17;Plant_1;Article_8792;1.060,0000000000
Supplier_17;Plant_1;Article_8796;36,0000000000
Supplier_17;Plant_1;Article_8802;18,0000000000
Supplier_17;Plant_1;Article_8761;198,0000000000
Supplier_17;Plant_1;Article_8769;1.410,0000000000
Supplier_17;Plant_1;Article_8771;30,0000000000
Supplier_17;Plant_1;Article_8758;27,0000000000
Supplier_17;Plant_1;Article_8754;40,0000000000
Supplier_17;Plant_1;Article_8736;40,0000000000
