#location_org;location_dest;commodity_name;demand
Supplier_79;Plant_3;Article_2790;8.000,0000000000
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;35.000,0000000000
Supplier_79;Plant_3;Article_4716;4.114,2857142857
Supplier_19;Plant_3;Article_4746;2.610,0000000000
Supplier_19;Plant_3;Article_4737;2.250,0000000000
Supplier_19;Plant_3;Article_4756;2.454,4000000000
Supplier_19;Plant_3;Article_4750;2.288,0000000000
Supplier_122;Plant_3;Article_2137;477,7142857143
Supplier_122;Plant_3;Article_2155;308,0000000000
Supplier_122;Plant_3;Article_2081;308,0000000000
Supplier_18;Plant_3;Article_8395;4.434,2857142857
Supplier_129;Plant_3;Article_1954;468,0000000000
Supplier_129;Plant_3;Article_2070;1.307,1428571429
Supplier_129;Plant_3;Article_2881;126,0000000000
Supplier_129;Plant_3;Article_2951;180,0000000000
Supplier_129;Plant_3;Article_5528;630,0000000000
Supplier_59;Plant_3;Article_5221;2.100,0000000000
Supplier_209;Plant_3;Article_2332;4.050,0000000000
Supplier_67;Plant_3;Article_359;210,0000000000
Supplier_164;Plant_3;Article_2778;20.000,0000000000
Supplier_163;Plant_3;Article_4720;4.180,0000000000
Supplier_325;Plant_10;Article_3268;360,0000000000
Supplier_325;Plant_10;Article_3285;357,0000000000
Supplier_325;Plant_10;Article_3288;357,1428571429
Supplier_325;Plant_10;Article_3293;177,1428571429
Supplier_325;Plant_10;Article_3302;180,0000000000
Supplier_325;Plant_10;Article_7193;214,2857142857
Supplier_325;Plant_10;Article_7183;385,7142857143
Supplier_325;Plant_10;Article_7180;417,8571428571
Supplier_325;Plant_10;Article_7181;375,0000000000
Supplier_325;Plant_10;Article_7177;2.582,1428571429
Supplier_325;Plant_10;Article_7171;75,0000000000
Supplier_325;Plant_10;Article_7099;214,2857142857
Supplier_325;Plant_10;Article_7104;396,4285714286
Supplier_325;Plant_10;Article_7093;385,7142857143
Supplier_274;Plant_10;Article_3120;45,7142857143
Supplier_274;Plant_10;Article_5202;937,1428571429
Supplier_274;Plant_10;Article_5177;468,5714285714
Supplier_274;Plant_10;Article_5358;508,5714285714
Supplier_274;Plant_10;Article_5573;1.291,4285714286
Supplier_274;Plant_10;Article_5581;645,7142857143
Supplier_274;Plant_10;Article_5594;640,0000000000
Supplier_274;Plant_10;Article_5605;645,7142857143
Supplier_274;Plant_10;Article_5614;645,7142857143
Supplier_274;Plant_10;Article_5638;531,4285714286
Supplier_274;Plant_10;Article_5619;474,2857142857
Supplier_274;Plant_10;Article_5661;40,0000000000
Supplier_274;Plant_10;Article_5648;468,5714285714
Supplier_274;Plant_10;Article_5684;434,2857142857
Supplier_274;Plant_10;Article_5676;5,7142857143
Supplier_59;Plant_10;Article_6829;3.750,0000000000
Supplier_59;Plant_10;Article_3213;1.000,0000000000
Supplier_59;Plant_10;Article_3657;2.625,0000000000
Supplier_59;Plant_10;Article_3952;2.000,0000000000
Supplier_59;Plant_10;Article_4470;1.250,0000000000
Supplier_345;Plant_10;Article_3025;1.579,4285714286
Supplier_345;Plant_10;Article_3066;102,8571428571
Supplier_345;Plant_10;Article_4877;1.002,8571428571
Supplier_345;Plant_10;Article_4865;2.065,7142857143
Supplier_345;Plant_10;Article_4823;145,7142857143
Supplier_345;Plant_10;Article_6166;1.398,8571428571
Supplier_345;Plant_10;Article_6162;1.563,4285714286
Supplier_249;Plant_10;Article_7119;1.776,0000000000
Supplier_249;Plant_10;Article_7123;1.776,0000000000
Supplier_1;Plant_1;Article_9853;4.800,0000000000
Supplier_1;Plant_1;Article_9887;480,0000000000
Supplier_1;Plant_1;Article_9875;240,0000000000
Supplier_1;Plant_1;Article_9563;1.920,0000000000
Supplier_1;Plant_1;Article_9571;1.920,0000000000
Supplier_1;Plant_1;Article_2891;3.150,0000000000
Supplier_1;Plant_1;Article_1820;360,0000000000
Supplier_1;Plant_1;Article_1815;900,0000000000
Supplier_1;Plant_1;Article_1865;360,0000000000
Supplier_30;Plant_1;Article_9303;30.000,0000000000
Supplier_337;Plant_1;Article_9733;6.320,0000000000
Supplier_35;Plant_1;Article_1969;60.000,0000000000
Supplier_42;Plant_1;Article_9861;128,0000000000
Supplier_42;Plant_1;Article_9858;4.192,0000000000
Supplier_42;Plant_1;Article_9851;4.192,0000000000
Supplier_42;Plant_1;Article_9843;1.184,0000000000
Supplier_42;Plant_1;Article_9837;1.184,0000000000
Supplier_42;Plant_1;Article_9247;924,0000000000
Supplier_42;Plant_1;Article_9252;924,0000000000
Supplier_42;Plant_1;Article_1529;504,0000000000
Supplier_42;Plant_1;Article_1597;504,0000000000
Supplier_42;Plant_1;Article_3620;320,0000000000
Supplier_42;Plant_1;Article_3575;1.088,0000000000
Supplier_42;Plant_1;Article_3568;1.596,0000000000
Supplier_42;Plant_1;Article_3591;416,0000000000
Supplier_42;Plant_1;Article_3583;1.088,0000000000
Supplier_42;Plant_1;Article_3680;320,0000000000
Supplier_42;Plant_1;Article_3672;1.554,0000000000
Supplier_42;Plant_1;Article_8469;5.460,0000000000
Supplier_42;Plant_1;Article_8463;5.460,0000000000
Supplier_42;Plant_1;Article_8185;160,0000000000
Supplier_42;Plant_1;Article_8174;160,0000000000
Supplier_42;Plant_1;Article_8177;28,0000000000
Supplier_42;Plant_1;Article_8103;28,0000000000
Supplier_17;Plant_1;Article_5959;50,0000000000
Supplier_17;Plant_1;Article_5965;510,0000000000
Supplier_17;Plant_1;Article_9426;880,0000000000
Supplier_17;Plant_1;Article_9422;16,0000000000
Supplier_17;Plant_1;Article_8786;200,0000000000
Supplier_17;Plant_1;Article_8792;1.010,0000000000
Supplier_17;Plant_1;Article_8796;9,0000000000
Supplier_17;Plant_1;Article_8802;36,0000000000
Supplier_17;Plant_1;Article_8761;189,0000000000
Supplier_17;Plant_1;Article_8775;18,0000000000
Supplier_17;Plant_1;Article_8736;30,0000000000
Supplier_17;Plant_1;Article_8731;330,0000000000
Supplier_51;Plant_5;Article_7763;864,0000000000
Supplier_327;Plant_5;Article_1231;28.000,0000000000
Supplier_82;Plant_5;Article_7526;2.500,0000000000
Supplier_13;Plant_5;Article_6267;3.672,0000000000
Supplier_13;Plant_5;Article_6276;4.728,0000000000
Supplier_13;Plant_5;Article_6272;2.592,0000000000
Supplier_13;Plant_5;Article_6421;1.536,0000000000
Supplier_13;Plant_5;Article_6426;504,0000000000
Supplier_13;Plant_5;Article_6411;48,0000000000
Supplier_13;Plant_5;Article_6973;456,0000000000
Supplier_119;Plant_5;Article_4871;30.000,0000000000
Supplier_14;Plant_5;Article_10165;5.810,0000000000
Supplier_14;Plant_5;Article_1560;12.750,0000000000
Supplier_14;Plant_5;Article_1630;5.126,0000000000
Supplier_14;Plant_5;Article_6721;5.126,0000000000
Supplier_14;Plant_5;Article_3463;5.500,0000000000
Supplier_14;Plant_5;Article_3438;5.500,0000000000
Supplier_102;Plant_5;Article_7617;1.152,0000000000
Supplier_102;Plant_5;Article_7623;1.152,0000000000
Supplier_326;Plant_5;Article_10073;1.200,0000000000
Supplier_326;Plant_5;Article_10079;1.800,0000000000
Supplier_326;Plant_5;Article_10032;2.240,0000000000
Supplier_326;Plant_5;Article_6398;2.288,0000000000
Supplier_326;Plant_5;Article_6393;4.400,0000000000
Supplier_326;Plant_5;Article_6576;6.600,0000000000
Supplier_326;Plant_5;Article_3263;4.928,0000000000
Supplier_326;Plant_5;Article_3275;2.232,0000000000
Supplier_326;Plant_5;Article_3286;248,0000000000
Supplier_326;Plant_5;Article_3294;4.340,0000000000
Supplier_326;Plant_5;Article_4195;176,0000000000
Supplier_26;Plant_12;Article_9417;2.600,0000000000
Supplier_26;Plant_12;Article_9281;9.600,0000000000
Supplier_43;Plant_12;Article_9481;3.600,0000000000
