#location_org;location_dest;commodity_name;demand
Supplier_129;Plant_3;Article_1954;1.710,0000000000
Supplier_129;Plant_3;Article_2070;2.721,4285714286
Supplier_129;Plant_3;Article_2881;288,0000000000
Supplier_129;Plant_3;Article_5528;576,0000000000
Supplier_209;Plant_3;Article_2332;4.628,5714285714
Supplier_67;Plant_3;Article_359;315,0000000000
Supplier_19;Plant_3;Article_4746;1.530,0000000000
Supplier_122;Plant_3;Article_2137;754,5714285714
Supplier_122;Plant_3;Article_2155;650,5714285714
Supplier_122;Plant_3;Article_2081;650,5714285714
Supplier_183;Plant_3;Article_332;50.000,0000000000
Supplier_309;Plant_3;Article_2091;370,2857142857
Supplier_163;Plant_3;Article_4720;4.400,0000000000
Supplier_79;Plant_3;Article_2790;9.142,8571428571
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;35.000,0000000000
Supplier_79;Plant_3;Article_4716;4.500,0000000000
Supplier_53;Plant_3;Article_5236;750,0000000000
Supplier_12;Plant_3;Article_2298;2.357,1428571429
Supplier_12;Plant_3;Article_2765;1.428,5714285714
Supplier_18;Plant_3;Article_8395;5.211,4285714286
Supplier_59;Plant_3;Article_7989;1.500,0000000000
Supplier_59;Plant_3;Article_7980;2.650,0000000000
Supplier_59;Plant_10;Article_4470;4.375,0000000000
Supplier_345;Plant_10;Article_3025;1.721,1428571429
Supplier_345;Plant_10;Article_3066;235,4285714286
Supplier_345;Plant_10;Article_4877;1.105,7142857143
Supplier_345;Plant_10;Article_4885;154,2857142857
Supplier_345;Plant_10;Article_4865;2.305,7142857143
Supplier_345;Plant_10;Article_4823;291,4285714286
Supplier_345;Plant_10;Article_6166;1.728,0000000000
Supplier_345;Plant_10;Article_6162;1.728,0000000000
Supplier_249;Plant_10;Article_7119;1.944,0000000000
Supplier_249;Plant_10;Article_7123;2.016,0000000000
Supplier_325;Plant_10;Article_3268;334,2857142857
Supplier_325;Plant_10;Article_3285;351,0000000000
Supplier_325;Plant_10;Article_3288;351,4285714286
Supplier_325;Plant_10;Article_3293;165,7142857143
Supplier_325;Plant_10;Article_3302;168,5714285714
Supplier_325;Plant_10;Article_7193;214,2857142857
Supplier_325;Plant_10;Article_7183;782,1428571429
Supplier_325;Plant_10;Article_7180;578,5714285714
Supplier_325;Plant_10;Article_7181;310,7142857143
Supplier_325;Plant_10;Article_7171;10,7142857143
Supplier_325;Plant_10;Article_7099;214,2857142857
Supplier_325;Plant_10;Article_7104;578,5714285714
Supplier_325;Plant_10;Article_7093;328,5714285714
Supplier_276;Plant_23;Article_1925;60,0000000000
Supplier_276;Plant_23;Article_1918;40,0000000000
Supplier_276;Plant_23;Article_17;108,0000000000
Supplier_276;Plant_23;Article_2795;40,0000000000
Supplier_276;Plant_23;Article_2798;30,0000000000
Supplier_276;Plant_23;Article_2802;20,0000000000
Supplier_276;Plant_23;Article_2808;376,0000000000
Supplier_276;Plant_23;Article_2812;264,0000000000
Supplier_276;Plant_23;Article_1796;200,0000000000
Supplier_276;Plant_23;Article_2817;140,0000000000
Supplier_276;Plant_23;Article_2854;16,0000000000
Supplier_276;Plant_23;Article_1803;10,0000000000
Supplier_276;Plant_23;Article_1807;30,0000000000
Supplier_344;Plant_8;Article_9535;256,0000000000
Supplier_344;Plant_8;Article_9541;544,0000000000
Supplier_344;Plant_8;Article_9538;544,0000000000
Supplier_344;Plant_8;Article_9546;272,0000000000
Supplier_344;Plant_8;Article_9548;16,0000000000
Supplier_344;Plant_8;Article_9555;128,0000000000
Supplier_344;Plant_8;Article_9562;144,0000000000
Supplier_344;Plant_8;Article_9558;408,0000000000
Supplier_344;Plant_8;Article_9567;456,0000000000
Supplier_344;Plant_8;Article_9903;192,0000000000
Supplier_344;Plant_8;Article_9899;24,0000000000
Supplier_344;Plant_8;Article_9895;144,0000000000
Supplier_344;Plant_8;Article_9727;320,0000000000
Supplier_344;Plant_8;Article_6381;144,0000000000
Supplier_344;Plant_8;Article_6529;144,0000000000
Supplier_339;Plant_8;Article_9498;1.800,0000000000
Supplier_339;Plant_8;Article_9504;400,0000000000
Supplier_339;Plant_8;Article_9532;4.500,0000000000
Supplier_339;Plant_8;Article_9946;50,0000000000
Supplier_339;Plant_8;Article_5446;60,0000000000
Supplier_339;Plant_8;Article_5456;30,0000000000
Supplier_339;Plant_8;Article_6562;35,0000000000
Supplier_339;Plant_8;Article_6677;300,0000000000
Supplier_339;Plant_8;Article_6945;600,0000000000
Supplier_339;Plant_8;Article_5464;440,0000000000
Supplier_326;Plant_8;Article_9315;616,0000000000
Supplier_326;Plant_8;Article_9579;616,0000000000
Supplier_326;Plant_8;Article_9598;924,0000000000
Supplier_326;Plant_8;Article_9588;924,0000000000
Supplier_326;Plant_8;Article_9591;84,0000000000
Supplier_326;Plant_8;Article_9615;84,0000000000
Supplier_326;Plant_8;Article_9606;468,0000000000
Supplier_326;Plant_8;Article_1579;36,0000000000
Supplier_326;Plant_8;Article_1562;136,0000000000
Supplier_326;Plant_8;Article_9627;1.292,0000000000
Supplier_326;Plant_8;Article_9966;138,0000000000
Supplier_326;Plant_8;Article_6709;720,0000000000
Supplier_326;Plant_8;Article_1622;36,0000000000
Supplier_326;Plant_8;Article_6699;560,0000000000
Supplier_326;Plant_8;Article_1616;84,0000000000
Supplier_326;Plant_8;Article_4400;1.104,0000000000
Supplier_326;Plant_8;Article_1511;60,0000000000
Supplier_326;Plant_8;Article_1505;60,0000000000
Supplier_326;Plant_8;Article_1503;24,0000000000
Supplier_326;Plant_8;Article_1494;216,0000000000
Supplier_326;Plant_8;Article_1429;216,0000000000
Supplier_326;Plant_8;Article_1464;48,0000000000
