#location_org;location_dest;commodity_name;demand
Supplier_156;Plant_1;Article_1715;5.000,0000000000
Supplier_337;Plant_1;Article_9733;8.137,1428571429
Supplier_1;Plant_1;Article_9971;731,4285714286
Supplier_1;Plant_1;Article_9953;1.097,1428571429
Supplier_1;Plant_1;Article_9951;2.080,0000000000
Supplier_273;Plant_3;Article_2260;3.220,0000000000
Supplier_59;Plant_3;Article_5221;1.500,0000000000
Supplier_183;Plant_3;Article_332;30.000,0000000000
Supplier_209;Plant_3;Article_2332;3.375,0000000000
Supplier_129;Plant_3;Article_1954;702,0000000000
Supplier_129;Plant_3;Article_2070;1.285,7142857143
Supplier_129;Plant_3;Article_2881;126,0000000000
Supplier_129;Plant_3;Article_2951;128,5714285714
Supplier_129;Plant_3;Article_5528;450,0000000000
Supplier_12;Plant_3;Article_2298;1.571,4285714286
Supplier_12;Plant_3;Article_2765;571,4285714286
Supplier_191;Plant_3;Article_9931;84.480,0000000000
Supplier_79;Plant_3;Article_2790;8.000,0000000000
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;31.000,0000000000
Supplier_79;Plant_3;Article_4716;3.985,7142857143
Supplier_122;Plant_3;Article_2137;352,8571428571
Supplier_122;Plant_3;Article_2155;348,8571428571
Supplier_122;Plant_3;Article_2081;348,8571428571
Supplier_18;Plant_3;Article_8395;3.908,5714285714
Supplier_19;Plant_3;Article_4746;1.080,0000000000
Supplier_19;Plant_3;Article_4737;1.440,0000000000
Supplier_19;Plant_3;Article_4756;1.372,8000000000
Supplier_19;Plant_3;Article_4750;1.372,8000000000
Supplier_163;Plant_3;Article_4720;4.180,0000000000
Supplier_345;Plant_10;Article_3025;1.428,5714285714
Supplier_345;Plant_10;Article_3066;132,5714285714
Supplier_345;Plant_10;Article_4877;840,0000000000
Supplier_345;Plant_10;Article_4885;60,0000000000
Supplier_345;Plant_10;Article_4865;1.937,1428571429
Supplier_345;Plant_10;Article_4823;205,7142857143
Supplier_345;Plant_10;Article_6166;1.440,0000000000
Supplier_345;Plant_10;Article_6162;1.440,0000000000
Supplier_325;Plant_10;Article_3268;318,8571428571
Supplier_325;Plant_10;Article_3285;327,0000000000
Supplier_325;Plant_10;Article_3288;320,0000000000
Supplier_325;Plant_10;Article_3293;160,0000000000
Supplier_325;Plant_10;Article_3302;160,0000000000
Supplier_325;Plant_10;Article_7193;200,0000000000
Supplier_325;Plant_10;Article_7180;439,2857142857
Supplier_325;Plant_10;Article_7181;289,2857142857
Supplier_325;Plant_10;Article_7177;2.367,8571428571
Supplier_325;Plant_10;Article_7099;285,7142857143
Supplier_325;Plant_10;Article_7104;439,2857142857
Supplier_325;Plant_10;Article_7093;314,2857142857
Supplier_162;Plant_1;Article_9968;15.000,0000000000
Supplier_1;Plant_1;Article_9947;1.737,1428571429
Supplier_1;Plant_1;Article_9866;7.680,0000000000
Supplier_1;Plant_1;Article_9853;7.085,7142857143
Supplier_1;Plant_1;Article_9845;582,8571428571
Supplier_1;Plant_1;Article_9841;416,5714285714
Supplier_1;Plant_1;Article_9827;10.971,4285714286
Supplier_1;Plant_1;Article_9901;6.222,8571428571
Supplier_1;Plant_1;Article_9893;4.840,0000000000
Supplier_1;Plant_1;Article_9887;2.640,0000000000
Supplier_1;Plant_1;Article_9875;2.982,8571428571
Supplier_1;Plant_1;Article_9550;1.131,4285714286
Supplier_1;Plant_1;Article_9554;548,5714285714
Supplier_1;Plant_1;Article_9563;4.251,4285714286
Supplier_1;Plant_1;Article_9571;4.251,4285714286
Supplier_1;Plant_1;Article_2887;8.850,0000000000
Supplier_1;Plant_1;Article_2891;9.300,0000000000
Supplier_1;Plant_1;Article_2903;6.000,0000000000
Supplier_1;Plant_1;Article_2914;6.000,0000000000
Supplier_1;Plant_1;Article_2652;3.154,2857142857
Supplier_1;Plant_1;Article_1820;360,0000000000
Supplier_1;Plant_1;Article_1830;3.154,2857142857
Supplier_1;Plant_1;Article_1804;1.260,0000000000
Supplier_1;Plant_1;Article_1815;1.851,4285714286
Supplier_1;Plant_1;Article_1865;977,1428571429
Supplier_1;Plant_1;Article_8310;7.680,0000000000
Supplier_42;Plant_1;Article_9858;2.432,0000000000
Supplier_42;Plant_1;Article_9851;2.432,0000000000
Supplier_42;Plant_1;Article_9843;1.120,0000000000
Supplier_42;Plant_1;Article_9837;1.120,0000000000
Supplier_42;Plant_1;Article_9285;1.640,0000000000
Supplier_42;Plant_1;Article_9282;1.680,0000000000
Supplier_42;Plant_1;Article_9247;1.428,0000000000
Supplier_42;Plant_1;Article_9252;1.428,0000000000
Supplier_42;Plant_1;Article_1529;588,0000000000
Supplier_42;Plant_1;Article_1597;560,0000000000
Supplier_42;Plant_1;Article_3620;192,0000000000
Supplier_42;Plant_1;Article_3575;1.216,0000000000
Supplier_42;Plant_1;Article_3568;1.596,0000000000
Supplier_42;Plant_1;Article_3591;448,0000000000
Supplier_42;Plant_1;Article_3583;1.216,0000000000
Supplier_42;Plant_1;Article_3680;192,0000000000
Supplier_42;Plant_1;Article_3672;1.638,0000000000
Supplier_42;Plant_1;Article_8469;3.536,0000000000
Supplier_42;Plant_1;Article_8463;3.484,0000000000
Supplier_42;Plant_1;Article_8185;360,0000000000
Supplier_42;Plant_1;Article_8174;360,0000000000
Supplier_42;Plant_1;Article_8177;28,0000000000
Supplier_42;Plant_1;Article_8103;56,0000000000
Supplier_17;Plant_1;Article_5959;10,0000000000
Supplier_17;Plant_1;Article_5965;210,0000000000
Supplier_17;Plant_1;Article_9426;410,0000000000
Supplier_17;Plant_1;Article_9422;16,0000000000
Supplier_17;Plant_1;Article_8786;100,0000000000
Supplier_17;Plant_1;Article_8792;920,0000000000
Supplier_17;Plant_1;Article_8796;18,0000000000
Supplier_17;Plant_1;Article_8802;18,0000000000
Supplier_17;Plant_1;Article_8761;162,0000000000
Supplier_17;Plant_1;Article_8769;550,0000000000
Supplier_17;Plant_1;Article_8758;9,0000000000
Supplier_17;Plant_1;Article_8742;10,0000000000
Supplier_17;Plant_1;Article_8736;20,0000000000
Supplier_17;Plant_1;Article_8731;650,0000000000
Supplier_17;Plant_1;Article_8727;380,0000000000
Supplier_326;Plant_5;Article_2452;648,0000000000
Supplier_326;Plant_5;Article_2457;972,0000000000
Supplier_13;Plant_5;Article_6267;1.944,0000000000
Supplier_13;Plant_5;Article_6276;2.520,0000000000
Supplier_13;Plant_5;Article_6272;1.560,0000000000
Supplier_13;Plant_5;Article_6421;960,0000000000
Supplier_13;Plant_5;Article_6426;168,0000000000
