#location_org;location_dest;commodity_name;demand
Supplier_337;Plant_1;Article_9733;1.362,8571428571
Supplier_129;Plant_3;Article_1954;972,0000000000
Supplier_129;Plant_3;Article_2070;1.457,1428571429
Supplier_129;Plant_3;Article_2951;180,0000000000
Supplier_129;Plant_3;Article_5156;214,2857142857
Supplier_129;Plant_3;Article_5168;180,0000000000
Supplier_129;Plant_3;Article_5528;324,0000000000
Supplier_12;Plant_3;Article_2298;1.571,4285714286
Supplier_12;Plant_3;Article_2765;500,0000000000
Supplier_19;Plant_3;Article_4746;1.350,0000000000
Supplier_19;Plant_3;Article_4737;1.620,0000000000
Supplier_19;Plant_3;Article_4756;1.414,4000000000
Supplier_19;Plant_3;Article_4750;1.414,4000000000
Supplier_59;Plant_3;Article_7989;1.500,0000000000
Supplier_59;Plant_3;Article_7980;2.650,0000000000
Supplier_183;Plant_3;Article_332;34.285,7142857143
Supplier_79;Plant_3;Article_2790;8.000,0000000000
Supplier_79;Plant_3;Article_2844;14.000,0000000000
Supplier_79;Plant_3;Article_7152;29.000,0000000000
Supplier_79;Plant_3;Article_4716;4.371,4285714286
Supplier_163;Plant_3;Article_4720;4.651,4285714286
Supplier_18;Plant_3;Article_8395;3.862,8571428571
Supplier_209;Plant_3;Article_2332;4.017,8571428571
Supplier_122;Plant_3;Article_2137;358,2857142857
Supplier_122;Plant_3;Article_2155;446,2857142857
Supplier_122;Plant_3;Article_2081;446,2857142857
Supplier_309;Plant_3;Article_2091;370,2857142857
Supplier_325;Plant_10;Article_3268;406,2857142857
Supplier_325;Plant_10;Article_3285;393,0000000000
Supplier_325;Plant_10;Article_3288;397,1428571429
Supplier_325;Plant_10;Article_3293;205,7142857143
Supplier_325;Plant_10;Article_3302;188,5714285714
Supplier_325;Plant_10;Article_7193;214,2857142857
Supplier_325;Plant_10;Article_7183;578,5714285714
Supplier_325;Plant_10;Article_7180;439,2857142857
Supplier_325;Plant_10;Article_7181;353,5714285714
Supplier_325;Plant_10;Article_7099;214,2857142857
Supplier_325;Plant_10;Article_7104;364,2857142857
Supplier_325;Plant_10;Article_7093;371,4285714286
Supplier_249;Plant_10;Article_7119;1.488,0000000000
Supplier_249;Plant_10;Article_7123;1.488,0000000000
Supplier_345;Plant_10;Article_3025;1.428,5714285714
Supplier_345;Plant_10;Article_3066;260,5714285714
Supplier_345;Plant_10;Article_4877;960,0000000000
Supplier_345;Plant_10;Article_4885;154,2857142857
Supplier_345;Plant_10;Article_4865;1.842,8571428571
Supplier_345;Plant_10;Article_4823;342,8571428571
Supplier_345;Plant_10;Article_6166;1.481,1428571429
Supplier_345;Plant_10;Article_6156;288,0000000000
Supplier_345;Plant_10;Article_6162;1.481,1428571429
Supplier_286;Plant_7;Article_9000;1.400,0000000000
Supplier_286;Plant_7;Article_9039;1.400,0000000000
Supplier_286;Plant_7;Article_8970;1.400,0000000000
Supplier_286;Plant_7;Article_8977;1.400,0000000000
Supplier_286;Plant_7;Article_8997;700,0000000000
Supplier_286;Plant_7;Article_8982;700,0000000000
Supplier_286;Plant_7;Article_6449;700,0000000000
Supplier_286;Plant_7;Article_6452;700,0000000000
Supplier_286;Plant_7;Article_6857;210,0000000000
