#location_org;location_dest;commodity_name;demand
Supplier_19;Plant_3;Article_4746;1.440,0000000000
Supplier_19;Plant_3;Article_4737;990,0000000000
Supplier_19;Plant_3;Article_4756;832,0000000000
Supplier_19;Plant_3;Article_4750;998,4000000000
Supplier_79;Plant_3;Article_2790;12.000,0000000000
Supplier_79;Plant_3;Article_2844;18.000,0000000000
Supplier_79;Plant_3;Article_7152;35.000,0000000000
Supplier_79;Plant_3;Article_4683;6.000,0000000000
Supplier_79;Plant_3;Article_4716;5.014,2857142857
Supplier_59;Plant_3;Article_5221;1.950,0000000000
Supplier_183;Plant_3;Article_332;50.000,0000000000
Supplier_12;Plant_3;Article_2298;1.500,0000000000
Supplier_12;Plant_3;Article_2765;571,4285714286
Supplier_163;Plant_3;Article_4720;5.280,0000000000
Supplier_122;Plant_3;Article_2137;304,0000000000
Supplier_122;Plant_3;Article_2155;575,1428571429
Supplier_122;Plant_3;Article_2081;575,1428571429
Supplier_164;Plant_3;Article_2778;5.714,2857142857
Supplier_209;Plant_3;Article_2332;4.628,5714285714
Supplier_129;Plant_3;Article_1954;1.008,0000000000
Supplier_129;Plant_3;Article_2070;1.735,7142857143
Supplier_129;Plant_3;Article_2881;126,0000000000
Supplier_129;Plant_3;Article_5156;150,0000000000
Supplier_129;Plant_3;Article_5168;234,0000000000
Supplier_129;Plant_3;Article_5528;450,0000000000
Supplier_18;Plant_3;Article_8395;4.685,7142857143
Supplier_59;Plant_10;Article_4470;1.250,0000000000
Supplier_325;Plant_10;Article_3268;277,7142857143
Supplier_325;Plant_10;Article_3285;246,0000000000
Supplier_325;Plant_10;Article_3288;271,4285714286
Supplier_325;Plant_10;Article_3293;137,1428571429
Supplier_325;Plant_10;Article_3302;117,1428571429
Supplier_325;Plant_10;Article_7193;385,7142857143
Supplier_325;Plant_10;Article_7183;525,0000000000
Supplier_325;Plant_10;Article_7180;857,1428571429
Supplier_325;Plant_10;Article_7181;289,2857142857
Supplier_325;Plant_10;Article_7177;632,1428571429
Supplier_325;Plant_10;Article_7171;85,7142857143
Supplier_325;Plant_10;Article_7099;314,2857142857
Supplier_325;Plant_10;Article_7104;717,8571428571
Supplier_325;Plant_10;Article_7093;285,7142857143
Supplier_249;Plant_10;Article_7119;1.512,0000000000
Supplier_249;Plant_10;Article_7123;1.584,0000000000
Supplier_345;Plant_10;Article_3025;1.673,1428571429
Supplier_345;Plant_10;Article_3066;123,4285714286
Supplier_345;Plant_10;Article_4877;925,7142857143
Supplier_345;Plant_10;Article_4865;2.348,5714285714
Supplier_345;Plant_10;Article_4823;188,5714285714
Supplier_345;Plant_10;Article_6166;1.604,5714285714
Supplier_345;Plant_10;Article_6162;1.769,1428571429
Supplier_337;Plant_1;Article_9733;3.611,4285714286
Supplier_1;Plant_1;Article_9971;1.280,0000000000
Supplier_1;Plant_1;Article_9953;1.280,0000000000
Supplier_1;Plant_1;Article_9947;1.440,0000000000
Supplier_1;Plant_1;Article_9951;1.440,0000000000
Supplier_1;Plant_1;Article_9869;160,0000000000
Supplier_1;Plant_1;Article_9853;3.200,0000000000
Supplier_1;Plant_1;Article_9845;240,0000000000
Supplier_1;Plant_1;Article_9841;324,0000000000
Supplier_1;Plant_1;Article_9827;5.120,0000000000
Supplier_1;Plant_1;Article_9901;4.840,0000000000
Supplier_1;Plant_1;Article_9893;4.840,0000000000
Supplier_1;Plant_1;Article_9887;480,0000000000
Supplier_1;Plant_1;Article_9875;720,0000000000
Supplier_1;Plant_1;Article_9550;240,0000000000
Supplier_1;Plant_1;Article_2652;960,0000000000
Supplier_1;Plant_1;Article_1804;1.080,0000000000
Supplier_1;Plant_1;Article_1815;720,0000000000
Supplier_1;Plant_1;Article_1865;360,0000000000
Supplier_42;Plant_1;Article_9858;2.336,0000000000
Supplier_42;Plant_1;Article_9851;2.368,0000000000
Supplier_42;Plant_1;Article_9843;1.120,0000000000
Supplier_42;Plant_1;Article_9837;1.120,0000000000
Supplier_42;Plant_1;Article_9285;1.320,0000000000
Supplier_42;Plant_1;Article_9282;1.320,0000000000
Supplier_42;Plant_1;Article_9247;1.092,0000000000
Supplier_42;Plant_1;Article_9252;1.092,0000000000
Supplier_42;Plant_1;Article_9257;44,0000000000
Supplier_42;Plant_1;Article_9263;44,0000000000
Supplier_42;Plant_1;Article_1529;392,0000000000
Supplier_42;Plant_1;Article_1597;420,0000000000
Supplier_42;Plant_1;Article_3620;192,0000000000
Supplier_42;Plant_1;Article_3575;1.472,0000000000
Supplier_42;Plant_1;Article_3568;1.764,0000000000
Supplier_42;Plant_1;Article_3591;256,0000000000
Supplier_42;Plant_1;Article_3583;1.472,0000000000
Supplier_42;Plant_1;Article_3680;192,0000000000
Supplier_42;Plant_1;Article_3672;1.764,0000000000
Supplier_42;Plant_1;Article_8469;3.432,0000000000
Supplier_42;Plant_1;Article_8463;3.432,0000000000
Supplier_42;Plant_1;Article_8185;200,0000000000
Supplier_42;Plant_1;Article_8174;200,0000000000
Supplier_42;Plant_1;Article_8103;28,0000000000
Supplier_17;Plant_1;Article_5959;10,0000000000
Supplier_17;Plant_1;Article_9426;720,0000000000
Supplier_17;Plant_1;Article_9422;8,0000000000
Supplier_17;Plant_1;Article_3665;560,0000000000
Supplier_17;Plant_1;Article_8786;130,0000000000
Supplier_17;Plant_1;Article_8792;970,0000000000
Supplier_17;Plant_1;Article_8796;27,0000000000
Supplier_17;Plant_1;Article_8802;45,0000000000
Supplier_17;Plant_1;Article_8761;189,0000000000
Supplier_17;Plant_1;Article_5424;720,0000000000
Supplier_17;Plant_1;Article_8758;9,0000000000
Supplier_17;Plant_1;Article_8742;10,0000000000
Supplier_17;Plant_1;Article_8736;10,0000000000
Supplier_17;Plant_1;Article_8731;460,0000000000
Supplier_17;Plant_1;Article_5433;60,0000000000
Supplier_351;Plant_5;Article_6941;840,0000000000
Supplier_351;Plant_5;Article_6937;860,0000000000
Supplier_351;Plant_5;Article_7175;60,0000000000
Supplier_351;Plant_5;Article_7170;260,0000000000
Supplier_351;Plant_5;Article_8084;950,0000000000
Supplier_351;Plant_5;Article_8088;950,0000000000
Supplier_351;Plant_5;Article_8067;960,0000000000
Supplier_351;Plant_5;Article_8070;920,0000000000
Supplier_351;Plant_5;Article_4026;50,0000000000
Supplier_351;Plant_5;Article_4045;1.810,0000000000
Supplier_351;Plant_5;Article_3954;10,0000000000
Supplier_351;Plant_5;Article_3994;20,0000000000
Supplier_351;Plant_5;Article_3986;510,0000000000
Supplier_351;Plant_5;Article_3982;540,0000000000
Supplier_351;Plant_5;Article_3975;530,0000000000
Supplier_351;Plant_5;Article_4016;150,0000000000
Supplier_351;Plant_5;Article_4013;160,0000000000
Supplier_351;Plant_5;Article_4007;130,0000000000
Supplier_351;Plant_5;Article_3827;10,0000000000
Supplier_351;Plant_5;Article_3816;10,0000000000
Supplier_351;Plant_5;Article_3820;10,0000000000
Supplier_351;Plant_5;Article_3849;220,0000000000
Supplier_351;Plant_5;Article_3856;270,0000000000
Supplier_351;Plant_5;Article_3838;220,0000000000
Supplier_351;Plant_5;Article_3843;270,0000000000
Supplier_351;Plant_5;Article_3876;20,0000000000
Supplier_351;Plant_5;Article_3882;10,0000000000
Supplier_351;Plant_5;Article_3860;10,0000000000
Supplier_351;Plant_5;Article_3867;10,0000000000
Supplier_351;Plant_5;Article_5962;10,0000000000
Supplier_351;Plant_5;Article_5968;10,0000000000
Supplier_351;Plant_5;Article_5926;80,0000000000
Supplier_351;Plant_5;Article_5933;10,0000000000
Supplier_351;Plant_5;Article_297;53,0000000000
Supplier_351;Plant_5;Article_7903;1.860,0000000000
Supplier_351;Plant_5;Article_10135;320,0000000000
